time,wheel_rpm,velocity,acceleration,F_r
0.898,-3.051757813,0.017073554511670135,0.04424748409226877,
0.9,-3.082275391,0.016886856266458278,0.04172705778206165,
0.902,-3.082275391,0.01669082310903171,0.03911328234970743,
0.904,-3.082275391,0.01649478995160514,0.037152950775441715,
0.906,-3.082275391,0.01639210591663156,0.024830866598494476,
0.908,-3.021240234,0.01524391170963394,-0.00513420173307896,
0.91,-3.173828125,0.013190231013832933,-0.04359404021980371,
0.912,-2.838134766,0.011369923124317333,-0.06786481208052152,
0.914,1.770019531,0.010940517160605356,-0.07085198400146407,
0.916,3.082275391,0.010912512423961226,-0.07113203136790537,
0.918,2.746582031,0.010781823652343515,-0.07225222083978827,
0.92,2.807617188,0.01066980470546111,-0.07309236294217104,
0.922,2.807617188,0.010557785758578703,-0.07374580680025958,
0.924,2.807617188,0.010445766811696297,-0.07533274188287803,
0.926,2.807617188,0.010352417689243311,-0.07337241030861236,
0.928,2.807617188,0.01016571944433734,-0.0582498524565461,
0.93,2.777099609,0.010315078040384474,-0.048914940202988574,
0.932,2.990722656,0.01190201312330878,-0.035566015683952665,
0.934,2.319335938,0.013423603820730115,-0.02156364730376933,
0.936,-2.044677734,0.013554292592347826,-0.021563647303769348,
0.938,-2.868652344,0.013451608557374244,-0.023897375369682332,
0.94,-2.624511719,0.013423603820424226,-0.025484310455359625,
0.942,-2.685546875,0.01336759434683008,-0.02753799115177242,
0.944,-2.685546875,0.013320919785450644,-0.02837813325415517,
0.946,-2.685546875,0.013330254697665356,-0.03341898587151059,
0.948,-2.685546875,0.012070041543479444,-0.06422419630852567,
0.95,-2.655029297,0.010091040145702002,-0.1038975733831627,
0.952,-2.655029297,0.008242727519542272,-0.13647641714709036,
0.954,-2.899169922,0.006301065770929557,-0.1570132241020416,
0.956,0.732421875,0.0054702585804556215,-0.16634813635345794,
0.958,3.112792969,0.005367574545787926,-0.16858851529416488,
0.96,2.716064453,0.005143536651717228,-0.17185573458154882,
0.962,2.777099609,0.0049381685820759505,-0.17493625562463855,
0.964,2.777099609,0.0047328005124346725,-0.17904361701440522,
0.966,2.777099609,0.004536767355008104,-0.17194908370186057,
0.968,2.777099609,0.004312729460937407,-0.15617308199476462,
0.97,2.777099609,0.004098026479081419,-0.1416106188816987,
0.972,2.838134766,0.005227550861802561,-0.11267239089833164,
