"Time"	"RR_Fx"	"RR_Fy"	"RR_Fz"	"RR_Mx"	"RR_My"	"RR_Mz"	"RR_Wheel Speed"	"RR_Position"	"RR_Ax"	"RR_Ay"	"RR_Az"
0.258	-195.3125	202.0263672	709.2285156	-65.55175781	-63.35449219	5.493164063	2.899169922	68.17016602	0.6805419922	-0.2258300781	1.083374023
0.26	-175.78125	187.9882813	705.5664063	-66.28417969	-63.53759766	3.845214844	0.7629394531	68.08227539	0.4119873047	-0.1556396484	1.104736328
0.262	-161.1328125	181.8847656	705.5664063	-67.93212891	-63.90380859	1.831054688	-3.143310547	68.02734375	0.2105712891	-0.1586914063	1.080322266
0.264	-137.9394531	173.3398438	709.2285156	-69.76318359	-64.81933594	0.732421875	-3.021240234	67.96142578	0.1831054688	-0.1403808594	1.086425781
0.266	-114.7460938	164.7949219	712.890625	-71.22802734	-65.91796875	-0.9155273438	-2.990722656	67.9284668	0.05798339844	-0.07934570313	1.147460938
0.268	-100.0976563	158.6914063	711.6699219	-71.41113281	-67.01660156	-3.295898438	-3.021240234	67.93945313	-0.3326416016	0	1.095581055
0.27	-96.43554688	155.0292969	706.7871094	-70.49560547	-68.11523438	-6.225585938	-3.021240234	67.9284668	-0.8117675781	0.06103515625	1.04675293
0.272	-98.87695313	158.6914063	699.4628906	-69.21386719	-69.03076172	-8.972167969	-3.021240234	67.93945313	-1.055908203	0.1068115234	1.10168457
0.274	-111.0839844	166.015625	694.5800781	-69.03076172	-69.58007813	-10.98632813	-2.990722656	68.01635742	-0.9094238281	0.09765625	1.214599609
0.276	-134.2773438	175.78125	695.8007813	-69.21386719	-70.12939453	-11.71875	-2.960205078	68.09326172	-0.5218505859	0.03051757813	1.336669922
0.278	-161.1328125	183.1054688	695.8007813	-69.03076172	-69.94628906	-11.35253906	-3.387451172	68.15917969	-0.2593994141	-0.04272460938	1.293945313
0.28	-184.3261719	183.1054688	700.6835938	-68.66455078	-69.58007813	-9.521484375	-0.48828125	68.23608398	-0.1220703125	-0.07934570313	1.141357422
0.282	-202.6367188	180.6640625	710.4492188	-68.29833984	-68.66455078	-6.042480469	3.234863281	68.31298828	-0.03967285156	-0.0732421875	0.9918212891
0.284	-213.6230469	177.6123047	720.2148438	-68.29833984	-67.56591797	-1.647949219	2.9296875	68.38989258	0.07934570313	-0.07019042969	0.9490966797
0.286	-222.1679688	180.6640625	723.8769531	-68.29833984	-66.10107422	2.380371094	2.9296875	68.45581055	0.3051757813	-0.1434326172	0.9124755859
0.288	-224.609375	181.8847656	721.4355469	-67.74902344	-64.63623047	5.859375	2.9296875	68.46679688	0.5706787109	-0.2014160156	0.8331298828
0.29	-223.3886719	177.6123047	714.1113281	-66.46728516	-62.98828125	8.056640625	2.9296875	68.46679688	0.7385253906	-0.07019042969	0.7537841797
0.292	-222.1679688	181.8847656	708.0078125	-65.91796875	-61.5234375	8.422851563	2.9296875	68.41186523	0.7537841797	-0.03662109375	0.7629394531
0.294	-222.1679688	190.4296875	701.9042969	-66.28417969	-60.42480469	7.690429688	2.9296875	68.35693359	0.7995605469	-0.0732421875	0.9246826172
0.296	-209.9609375	191.6503906	697.0214844	-66.46728516	-59.50927734	6.774902344	2.9296875	68.30200195	0.8972167969	-0.08239746094	1.098632813
0.298	-194.0917969	188.5986328	693.359375	-66.46728516	-59.14306641	4.760742188	2.868652344	68.23608398	0.8728027344	-0.03967285156	1.132202148
0.3	-184.3261719	188.5986328	694.5800781	-67.01660156	-58.77685547	1.647949219	3.265380859	68.14819336	0.6042480469	-0.09155273438	1.071166992
0.302	-175.78125	189.2089844	698.2421875	-67.93212891	-58.95996094	-1.46484375	1.068115234	68.08227539	0.2471923828	-0.1922607422	0.9918212891
0.304	-166.015625	188.5986328	701.9042969	-69.03076172	-59.69238281	-4.028320313	-2.777099609	68.02734375	0.009155273438	-0.2624511719	0.9857177734
0.306	-142.8222656	178.8330078	699.4628906	-69.58007813	-60.79101563	-5.126953125	-2.624511719	67.97241211	-0.1281738281	-0.1739501953	1.031494141
0.308	-115.9667969	170.8984375	699.4628906	-69.94628906	-61.88964844	-5.493164063	-2.593994141	67.9284668	-0.3326416016	-0.03051757813	1.058959961
0.31	-100.0976563	168.4570313	698.2421875	-69.76318359	-63.17138672	-6.408691406	-2.624511719	67.93945313	-0.6469726563	0.03356933594	1.040649414
0.312	-90.33203125	168.4570313	692.1386719	-69.21386719	-64.27001953	-6.774902344	-2.624511719	67.9284668	-0.8331298828	0.07629394531	1.028442383
0.314	-78.125	170.2880859	683.59375	-68.48144531	-65.36865234	-6.225585938	-2.624511719	67.97241211	-0.8209228516	0.08544921875	1.071166992
0.316	-74.46289063	169.6777344	678.7109375	-68.84765625	-66.46728516	-5.493164063	-2.593994141	68.02734375	-0.6225585938	0.0732421875	1.156616211
0.318	-93.99414063	165.4052734	684.8144531	-69.58007813	-67.01660156	-4.943847656	-2.563476563	68.07128906	-0.3631591797	0.1251220703	1.226806641
0.32	-134.2773438	168.4570313	692.1386719	-70.67871094	-67.3828125	-4.760742188	-2.960205078	68.13720703	-0.1647949219	0.04577636719	1.205444336
0.322	-172.1191406	170.2880859	701.9042969	-71.22802734	-67.74902344	-4.211425781	-0.6103515625	68.22509766	0.03356933594	-0.048828125	1.068115234
0.324	-196.5332031	169.6777344	715.3320313	-70.49560547	-67.74902344	-2.380371094	3.112792969	68.31298828	0.2044677734	-0.08239746094	0.8758544922
0.326	-219.7265625	168.4570313	720.2148438	-69.03076172	-67.19970703	-0.5493164063	2.899169922	68.37890625	0.3387451172	-0.04577636719	0.7873535156
0.328	-245.3613281	176.3916016	720.2148438	-68.29833984	-66.46728516	0.732421875	2.899169922	68.44482422	0.3997802734	-0.07629394531	0.8514404297
0.33	-264.8925781	189.8193359	721.4355469	-67.01660156	-65.55175781	1.46484375	2.899169922	68.46679688	0.4058837891	-0.1861572266	0.9124755859
0.332	-269.7753906	195.3125	720.2148438	-65.73486328	-64.63623047	2.563476563	2.899169922	68.46679688	0.5279541016	-0.1678466797	0.9307861328
0.334	-260.0097656	202.0263672	715.3320313	-64.81933594	-63.90380859	3.479003906	2.899169922	68.42285156	0.7171630859	-0.1373291016	0.8850097656
0.336	-247.8027344	205.078125	709.2285156	-64.27001953	-63.17138672	4.028320313	2.899169922	68.36791992	0.8728027344	-0.1617431641	0.9094238281
0.338	-223.3886719	202.0263672	704.3457031	-64.63623047	-62.80517578	5.126953125	2.899169922	68.29101563	0.8819580078	-0.1312255859	0.9826660156
0.34	-191.6503906	200.1953125	705.5664063	-65.36865234	-62.43896484	4.943847656	2.9296875	68.203125	0.6469726563	-0.2075195313	1.095581055
0.342	-169.6777344	185.546875	701.9042969	-66.46728516	-62.62207031	3.295898438	3.051757813	68.1262207	0.3631591797	-0.1220703125	1.159667969
0.344	-151.3671875	178.8330078	700.6835938	-68.29833984	-63.17138672	1.831054688	-0.8850097656	68.04931641	0.1770019531	-0.1403808594	1.113891602
