"Time","RR_Fx","RR_Fy","RR_Fz","RR_Mx","RR_My","RR_Mz","RR_Wheel,Speed","RR_Position","RR_Ax","RR_Ay","RR_Az"
12.97,-279.5410156,372.3144531,848.3886719,-97.22900391,-104.7363281,10.07080078,239.5629883,307.96875,0.5065917969,0.03662109375,0.4119873047
12.972,-214.84375,435.1806641,860.5957031,-104.3701172,-106.3842773,10.07080078,248.5656738,310.9020996,0.68359375,-2.334594727,2.21862793
12.974,-205.078125,307.0068359,814.2089844,-97.59521484,-104.9194336,3.112792969,247.5280762,313.8793945,0.3845214844,-0.8911132813,1.858520508
12.976,-256.3476563,130.0048828,787.3535156,-89.90478516,-101.0742188,-8.7890625,248.8098145,316.8566895,-0.2258300781,1.46484375,0.2563476563
12.978,-300.2929688,75.68359375,814.2089844,-93.56689453,-98.32763672,-22.70507813,241.607666,319.8010254,-0.3234863281,2.783203125,-0.2471923828
12.98,-263.671875,255.1269531,810.546875,-99.42626953,-95.58105469,-31.67724609,242.7368164,322.6904297,-0.3601074219,0.1007080078,1.26953125
12.982,-244.140625,380.859375,841.0644531,-103.6376953,-93.93310547,-34.24072266,250.1220703,325.6567383,-0.3448486328,-2.532958984,2.755737305
12.984,-207.5195313,349.7314453,797.1191406,-95.21484375,-89.53857422,-28.56445313,252.746582,328.6889648,-0.4333496094,-2.310180664,1.919555664
12.986,-123.2910156,167.2363281,750.7324219,-87.34130859,-84.9609375,-19.04296875,250.5493164,331.6992188,-0.7110595703,0.8331298828,0.4791259766
12.988,-76.90429688,70.19042969,736.0839844,-82.39746094,-83.49609375,-15.93017578,255.2490234,334.7314453,-1.376342773,3.057861328,0.2471923828
12.99,-87.890625,140.9912109,748.2910156,-87.52441406,-84.41162109,-15.19775391,261.4440918,337.8405762,-2.212524414,2.401733398,1.708984375
12.992,-163.5742188,412.5976563,782.4707031,-98.87695313,-86.24267578,-19.77539063,263.3056641,340.982666,-2.600097656,-1.931762695,3.045654297
12.994,-213.6230469,363.7695313,810.546875,-102.355957,-84.9609375,-25.81787109,262.6037598,344.1577148,-1.574707031,-2.987670898,2.398681641
12.996,-262.4511719,120.2392578,806.8847656,-91.55273438,-83.86230469,-34.24072266,253.2043457,347.2338867,0.2960205078,0.8972167969,0.2197265625
12.998,-334.4726563,93.99414063,812.9882813,-87.52441406,-83.67919922,-37.71972656,258.2092285,350.3100586,1.788330078,1.513671875,-0.6927490234
13,-350.3417969,196.5332031,861.8164063,-93.38378906,-83.86230469,-31.31103516,258.1481934,353.4082031,1.849365234,0.7019042969,0.7659912109
13.002,-352.7832031,432.7392578,921.6308594,-98.32763672,-84.9609375,-20.5078125,260.4675293,356.517334,0.4638671875,-3.091430664,2.389526367
13.004,-289.3066406,345.4589844,894.7753906,-97.59521484,-82.39746094,-2.197265625,258.2092285,359.6264648,-0.2807617188,-1.943969727,1.666259766
13.006,-228.2714844,256.3476563,837.4023438,-87.15820313,-82.76367188,9.338378906,256.9274902,2.724609375,-0.5249023438,0.1220703125,-0.1617431641
13.008,-235.5957031,86.05957031,852.0507813,-87.34130859,-85.14404297,19.59228516,242.4926758,5.712890625,0.4791259766,2.917480469,-0.01831054688
13.01,-230.7128906,326.5380859,871.5820313,-99.24316406,-88.80615234,22.70507813,239.3493652,8.591308594,0.9399414063,0.6469726563,1.766967773
13.012,-191.6503906,513.3056641,877.6855469,-105.8349609,-94.84863281,26.73339844,240.6921387,11.46972656,0.7019042969,-4.132080078,3.186035156
13.014,-152.5878906,288.6962891,832.5195313,-93.75,-96.86279297,26.3671875,243.8049316,14.38110352,0.6225585938,-1.318359375,1.693725586
13.016,-192.8710938,142.2119141,825.1953125,-83.86230469,-99.79248047,9.887695313,248.1994629,17.32543945,0.2258300781,1.126098633,-0.6469726563
13.018,-267.3339844,155.0292969,827.6367188,-82.58056641,-104.7363281,-6.958007813,253.7536621,20.34667969,0.09155273438,2.163696289,-0.9033203125
13.02,-236.8164063,420.5322266,855.7128906,-89.90478516,-106.9335938,-10.43701172,251.159668,23.37890625,0.4547119141,-1.773071289,1.214599609
13.022,-186.7675781,411.3769531,870.3613281,-96.13037109,-108.9477539,-14.6484375,249.8168945,26.38916016,0.7659912109,-2.096557617,2.914428711
13.024,-195.3125,308.8378906,821.5332031,-92.83447266,-109.1308594,-20.69091797,246.7956543,29.35546875,-0.07934570313,-0.3051757813,1.879882813
13.026,-250.2441406,156.8603516,788.5742188,-88.98925781,-108.0322266,-27.64892578,253.2348633,32.35473633,-0.9857177734,2.453613281,0.05187988281
13.028,-264.8925781,252.6855469,770.2636719,-94.11621094,-106.7504883,-32.95898438,255.5236816,35.41992188,-1.428222656,1.626586914,0.3662109375
13.03,-186.7675781,384.5214844,784.9121094,-105.6518555,-103.0883789,-24.16992188,262.4511719,38.52905273,-1.541137695,-1.461791992,2.209472656
13.032,-120.8496094,341.796875,760.4980469,-100.8911133,-99.42626953,-12.26806641,260.4064941,41.67114258,-1.43737793,-2.230834961,2.767944336
13.034,-155.0292969,93.99414063,711.6699219,-90.45410156,-97.59521484,-16.11328125,266.1437988,44.81323242,-2.020263672,0.6164550781,1.260375977
13.036,-310.0585938,-69.58007813,714.1113281,-88.98925781,-96.86279297,-35.15625,269.2260742,48.05419922,-2.484130859,3.637695313,0.09155273438
13.038,-335.6933594,173.3398438,783.6914063,-102.1728516,-95.21484375,-39.73388672,264.0075684,51.24023438,-1.635742188,0.8483886719,1.208496094
13.04,-290.5273438,407.1044922,867.9199219,-110.9619141,-94.84863281,-36.98730469,267.7001953,54.42626953,-0.1190185547,-3.744506836,2.603149414
13.042,-316.1621094,179.4433594,830.078125,-97.41210938,-93.38378906,-30.02929688,260.3149414,57.61230469,1.211547852,-0.9735107422,1.837158203
13.044,-424.8046875,64.69726563,787.3535156,-92.10205078,-91.73583984,-29.84619141,251.6479492,60.64453125,1.10168457,2.581787109,-0.3143310547
13.046,-455.3222656,278.9306641,812.9882813,-92.46826172,-95.21484375,-23.98681641,265.7165527,63.76464844,0.1708984375,0.8178710938,-0.7232666016
13.048,-321.0449219,546.2646484,870.3613281,-98.14453125,-97.77832031,-2.746582031,262.2070313,66.95068359,-0.01220703125,-2.813720703,1.058959961
13.05,-173.3398438,504.1503906,832.5195313,-95.03173828,-98.87695313,23.4375,251.3122559,70.01586914,0.3631591797,-3.335571289,1.818847656
13.052,-98.87695313,187.9882813,732.421875,-81.11572266,-100.8911133,44.67773438,245.8190918,72.98217773,0.6896972656,1.425170898,0.8331298828
13.054,-240.4785156,152.5878906,708.0078125,-75.98876953,-104.5532227,32.04345703,254.7912598,75.99243164,-0.1800537109,2.557373047,-0.6744384766
13.056,-341.796875,251.4648438,793.4570313,-85.69335938,-109.1308594,23.07128906,248.3825684,79.01367188,-0.01525878906,1.220703125,-0.439453125
13.058,-286.8652344,519.4091797,845.9472656,-91.55273438,-110.4125977,16.84570313,249.2980957,81.9909668,0.7781982422,-3.765869141,0.8758544922
13.06,-218.5058594,335.0830078,833.7402344,-87.70751953,-112.6098633,16.66259766,247.2839355,84.96826172,2.243041992,-2.920532227,1.159667969
13.062,-285.6445313,108.6425781,734.8632813,-72.32666016,-110.9619141,1.831054688,253.5095215,87.97851563,1.620483398,1.187133789,-0.1892089844
13.064,-394.2871094,21.97265625,722.65625,-73.79150391,-108.7646484,-16.47949219,253.0822754,91.03271484,0.09460449219,3.256225586,-0.8026123047
13.066,-358.8867188,253.2958984,760.4980469,-82.39746094,-108.215332,-21.97265625,250.6713867,94.02099609,-0.68359375,1.400756836,0.1434326172
13.068,-231.9335938,512.6953125,795.8984375,-92.65136719,-104.7363281,-21.05712891,260.9558105,97.1081543,-1.107788086,-3.61328125,2.163696289
13.07,-177.0019531,338.7451172,736.0839844,-80.38330078,-101.2573242,-17.578125,256.1950684,100.2172852,-0.9124755859,-1.721191406,1.766967773
13.072,-214.84375,121.4599609,662.8417969,-71.22802734,-98.51074219,-16.29638672,259.979248,103.3154297,-1.330566406,1.626586914,0.2380371094
13.074,-258.7890625,36.01074219,678.7109375,-70.67871094,-94.66552734,-23.62060547,258.392334,106.4245605,-1.82800293,3.594970703,0.0244140625
13.076,-178.2226563,270.9960938,734.8632813,-79.46777344,-89.17236328,-21.97265625,269.3481445,109.588623,-1.837158203,-0.08544921875,1.791381836
13.078,-107.421875,267.9443359,765.3808594,-87.52441406,-87.52441406,-17.02880859,268.2800293,112.8295898,-1.281738281,-1.824951172,3.329467773
13.08,-179.4433594,176.3916016,723.8769531,-78.73535156,-91.00341797,-22.33886719,267.9443359,116.0375977,-1.226806641,-1.208496094,2.233886719
13.082,-267.3339844,-15.25878906,734.8632813,-79.1015625,-93.38378906,-31.49414063,270.8129883,119.2785645,-1.095581055,1.473999023,0.4516601563
13.084,-328.3691406,142.2119141,740.9667969,-85.14404297,-98.14453125,-41.74804688,268.2495117,122.5085449,-0.4730224609,0.9368896484,-0.3875732422
13.086,-291.7480469,342.4072266,794.6777344,-96.6796875,-99.609375,-36.07177734,267.8527832,125.7275391,0.1861572266,-2.279663086,1.150512695
13.088,-246.5820313,261.8408203,782.4707031,-89.90478516,-96.86279297,-27.46582031,268.7988281,128.9355469,0.2899169922,-0.9490966797,1.998901367
13.09,-299.0722656,181.2744141,786.1328125,-80.93261719,-97.04589844,-18.49365234,269.7143555,132.1765137,0.06103515625,0.5981445313,1.541137695
13.092,-327.1484375,169.0673828,740.9667969,-70.86181641,-96.6796875,-8.056640625,269.4702148,135.4064941,-0.6958007813,1.550292969,0.1953125
13.094,-280.7617188,317.9931641,789.7949219,-78.00292969,-93.20068359,3.112792969,262.9699707,138.6035156,-0.5981445313,-0.3387451172,0.1586914063
13.096,-185.546875,460.2050781,827.6367188,-83.31298828,-86.42578125,16.84570313,252.6550293,141.6906738,0.4913330078,-3.024291992,1.04675293
13.098,-167.2363281,289.9169922,831.2988281,-80.20019531,-83.31298828,30.39550781,249.206543,144.6789551,1.156616211,-1.815795898,1.379394531
13.1,-270.9960938,129.3945313,814.2089844,-79.83398438,-84.9609375,28.56445313,249.9084473,147.689209,0.8483886719,1.342773438,0.7843017578
13.102,-330.8105469,189.8193359,800.78125,-80.93261719,-86.97509766,20.87402344,249.9694824,150.6774902,0.3082275391,1.19934082,-0.1098632813
13.104,-267.3339844,428.4667969,845.9472656,-92.28515625,-89.90478516,15.56396484,252.1972656,153.6877441,0.5310058594,-1.461791992,0.3509521484
13.106,-200.1953125,503.5400391,844.7265625,-98.51074219,-90.63720703,10.62011719,252.3803711,156.730957,1.14440918,-3.460693359,1.724243164
13.108,-140.3808594,246.5820313,783.6914063,-89.35546875,-91.00341797,9.338378906,247.9248047,159.7192383,1.190185547,0.1617431641,2.261352539
13.11,-194.0917969,128.1738281,754.3945313,-78.73535156,-95.39794922,-3.845214844,248.8708496,162.6965332,0.1312255859,2.252197266,1.266479492
13.112,-198.9746094,166.6259766,791.015625,-79.46777344,-98.51074219,-10.62011719,251.0375977,165.6958008,-0.7659912109,2.416992188,0.7141113281
13.114,-212.4023438,465.6982422,844.7265625,-95.76416016,-97.22900391,-23.80371094,258.7890625,168.7609863,-1.470947266,-2.279663086,1.690673828
13.116,-177.0019531,394.8974609,811.7675781,-103.2714844,-92.28515625,-23.80371094,259.3383789,171.8811035,-0.7385253906,-2.484130859,2.551269531
13.118,-130.6152344,270.3857422,773.9257813,-97.96142578,-86.60888672,-20.5078125,260.7421875,174.9902344,-0.01831054688,-0.6072998047,2.069091797
13.12,-134.2773438,92.7734375,775.1464844,-94.66552734,-83.67919922,-19.04296875,266.3574219,178.1652832,-0.244140625,2.105712891,1.022338867
13.122,-214.84375,93.99414063,771.484375,-101.9897461,-81.48193359,-25.45166016,270.2026367,181.3842773,-1.208496094,3.164672852,1.104736328
13.124,-246.5820313,382.0800781,817.8710938,-121.3989258,-78.73535156,-26.3671875,266.8762207,184.6032715,-1.791381836,-0.8148193359,2.569580078
13.126,-203.8574219,457.7636719,831.2988281,-126.3427734,-75.07324219,-22.70507813,272.4304199,187.8442383,-1.293945313,-3.39050293,3.036499023
13.128,-173.3398438,156.8603516,789.7949219,-114.2578125,-72.87597656,-19.40917969,269.8059082,191.1071777,-0.3234863281,0.2807617188,2.072143555
13.13,-214.84375,34.1796875,762.9394531,-106.3842773,-74.70703125,-18.67675781,267.0288086,194.3151855,0.2838134766,3.063964844,0.3845214844
13.132,-268.5546875,261.8408203,794.6777344,-108.0322266,-77.27050781,-20.87402344,270.2941895,197.5341797,0.2319335938,0.4821777344,0.1586914063
13.134,-258.7890625,399.7802734,844.7265625,-113.3422852,-77.08740234,-15.56396484,277.130127,200.8300781,0.2014160156,-2.07824707,1.477050781
13.136,-179.4433594,379.0283203,839.84375,-104.7363281,-79.1015625,0.3662109375,270.1721191,204.1149902,0.4089355469,-1.959228516,1.623535156
13.138,-169.6777344,219.1162109,842.2851563,-94.29931641,-85.51025391,10.80322266,269.6533203,207.3449707,0.3021240234,0.634765625,0.06713867188
13.14,-205.078125,259.3994141,784.9121094,-89.35546875,-92.10205078,13.36669922,265.7775879,210.5639648,0.2258300781,1.699829102,-1.388549805
13.142,-229.4921875,439.453125,808.1054688,-103.4545898,-97.41210938,15.38085938,261.3830566,213.717041,0.5065917969,-0.2838134766,-0.6286621094
13.144,-197.7539063,505.3710938,845.9472656,-113.7084961,-97.22900391,19.95849609,252.9602051,216.7932129,0.9063720703,-1.922607422,1.434326172
13.146,-157.4707031,359.4970703,850.8300781,-111.1450195,-97.59521484,24.90234375,255.5236816,219.8364258,0.8575439453,-0.4241943359,2.017211914
13.148,-218.5058594,236.2060547,769.0429688,-95.03173828,-101.0742188,16.84570313,263.3361816,222.956543,0.1525878906,1.019287109,0.08544921875
13.15,-270.9960938,247.8027344,736.0839844,-92.10205078,-102.355957,6.591796875,259.2773438,226.1096191,-0.1068115234,1.458740234,-1.266479492
13.152,-241.6992188,503.5400391,810.546875,-99.97558594,-99.609375,-4.577636719,260.7116699,229.1967773,-0.341796875,-2.85949707,-0.3540039063
13.154,-155.0292969,322.265625,806.8847656,-95.58105469,-95.76416016,-6.042480469,262.512207,232.3718262,0.341796875,-1.605224609,1.330566406
13.156,-170.8984375,120.8496094,748.2910156,-83.31298828,-96.86279297,-10.98632813,258.7280273,235.480957,0.1861572266,1.528930664,1.287841797
13.158,-239.2578125,33.56933594,704.3457031,-82.39746094,-97.77832031,-16.66259766,259.9182129,238.5900879,-0.5065917969,3.680419922,0.2502441406
13.16,-252.6855469,372.9248047,742.1875,-97.96142578,-96.31347656,-29.296875,265.1367188,241.7431641,-1.416015625,-0.2258300781,0.5706787109
13.162,-170.8984375,507.8125,825.1953125,-111.5112305,-91.36962891,-25.08544922,262.6953125,244.9182129,-1.147460938,-3.381347656,1.727294922
13.164,-57.37304688,336.9140625,751.953125,-95.94726563,-87.890625,-14.09912109,261.3220215,248.0493164,-0.6256103516,-1.257324219,1.293945313
13.166,-70.80078125,90.33203125,695.8007813,-88.07373047,-89.17236328,-12.26806641,267.3034668,251.2243652,-1.007080078,2.041625977,0.7690429688
13.168,-228.2714844,-24.4140625,675.0488281,-89.35546875,-89.53857422,-25.45166016,272.9797363,254.465332,-1.947021484,4.537963867,0.9552001953
13.17,-292.96875,324.0966797,761.71875,-102.5390625,-86.05957031,-33.32519531,275.177002,257.7612305,-2.090454102,-0.3356933594,2.301025391
13.172,-191.6503906,473.6328125,811.7675781,-105.8349609,-79.28466797,-30.39550781,276.0925293,261.0681152,-0.5706787109,-4.666137695,2.554321289
13.174,-183.1054688,112.9150391,783.6914063,-86.60888672,-76.72119141,-30.21240234,273.2849121,264.375,0.8117675781,-0.7934570313,0.7202148438
13.176,-343.0175781,-116.5771484,773.9257813,-78.73535156,-76.90429688,-30.76171875,268.7072754,267.6049805,1.107788086,3.897094727,-0.9765625
13.178,-363.7695313,288.0859375,773.9257813,-84.77783203,-78.91845703,-26.91650391,272.1557617,270.8569336,0.1892089844,-0.048828125,-0.5981445313
13.18,-268.5546875,525.5126953,842.2851563,-95.76416016,-80.20019531,-15.74707031,272.7050781,274.1308594,-0.2716064453,-4.287719727,1.416015625
13.182,-147.7050781,356.4453125,820.3125,-91.36962891,-78.00292969,6.408691406,266.6015625,277.3608398,0.1281738281,-1.837158203,1.867675781
13.184,-109.8632813,81.78710938,755.6152344,-81.66503906,-82.39746094,27.28271484,264.831543,280.546875,0.3479003906,2.70690918,0.7232666016
13.186,-224.609375,140.9912109,722.65625,-78.55224609,-88.07373047,23.80371094,265.838623,283.7329102,0.2258300781,3.231811523,-0.3540039063
13.188,-260.0097656,477.2949219,816.6503906,-93.56689453,-91.00341797,17.39501953,260.1928711,286.8859863,0.2410888672,-1.895141602,0.1007080078
13.19,-184.3261719,527.9541016,854.4921875,-96.6796875,-91.73583984,18.67675781,257.2631836,289.9731445,0.9460449219,-4.202270508,1.083374023
13.192,-62.25585938,243.5302734,806.8847656,-86.24267578,-92.46826172,24.35302734,261.9934082,293.0932617,1.943969727,-0.9613037109,1.29699707
13.194,-157.4707031,55.54199219,762.9394531,-72.32666016,-97.59521484,9.704589844,268.6157227,296.2792969,1.162719727,2.374267578,0.03051757813
13.196,-208.7402344,197.7539063,773.9257813,-79.83398438,-99.79248047,-0.5493164063,268.5852051,299.5092773,-0.1922607422,1.623535156,0.1647949219
13.198,-217.2851563,458.984375,844.7265625,-96.6796875,-99.24316406,-15.01464844,273.1933594,302.7612305,-0.9582519531,-2.377319336,1.284790039
13.2,-151.3671875,363.1591797,847.1679688,-104.3701172,-96.31347656,-18.12744141,264.4348145,306.0021973,-0.3784179688,-1.333618164,2.325439453
13.202,-156.25,204.4677734,778.8085938,-96.13037109,-94.11621094,-22.52197266,261.505127,309.1223145,-0.05493164063,0.8850097656,1.867675781
13.204,-241.6992188,57.98339844,755.6152344,-93.75,-93.75,-28.38134766,265.9301758,312.3083496,-0.07019042969,3.295898438,1.342773438
13.206,-297.8515625,322.8759766,776.3671875,-101.9897461,-88.43994141,-35.70556641,267.5170898,315.5053711,-1.077270508,-0.1342773438,1.776123047
13.208,-167.2363281,440.6738281,826.4160156,-104.1870117,-80.56640625,-21.78955078,271.0266113,318.7353516,-1.150512695,-3.353881836,2.127075195
13.21,-26.85546875,249.6337891,767.8222656,-90.45410156,-75.62255859,-12.81738281,275.0854492,322.0202637,-0.8178710938,-1.26953125,1.66015625
13.212,-53.7109375,-20.14160156,749.5117188,-86.42578125,-76.53808594,-12.63427734,278.2897949,325.3381348,-1.257324219,2.420043945,1.376342773
13.214,-231.9335938,-9.155273438,758.0566406,-92.65136719,-77.45361328,-26.18408203,280.9448242,328.6999512,-1.962280273,3.753662109,1.63269043
13.216,-257.5683594,426.6357422,834.9609375,-113.8916016,-75.80566406,-30.76171875,277.4353027,332.0617676,-1.373291016,-2.127075195,2.5390625
13.218,-170.8984375,474.8535156,844.7265625,-114.9902344,-74.52392578,-28.56445313,270.2026367,335.324707,0.3387451172,-4.037475586,2.264404297
13.22,-201.4160156,131.8359375,792.2363281,-98.14453125,-74.15771484,-30.94482422,265.1977539,338.5327148,1.336669922,0.7232666016,0.5187988281
13.222,-340.5761719,42.72460938,792.2363281,-89.90478516,-77.45361328,-29.66308594,270.5383301,341.7407227,0.9796142578,3.829956055,-0.5157470703
13.224,-333.2519531,469.9707031,828.8574219,-93.56689453,-81.11572266,-18.12744141,277.8320313,345.0366211,-0.4638671875,-1.684570313,0.4669189453
13.226,-238.0371094,522.4609375,899.6582031,-99.97558594,-79.28466797,-5.310058594,277.6794434,348.3984375,-0.537109375,-3.524780273,1.7578125
13.228,-111.0839844,310.0585938,842.2851563,-92.28515625,-75.07324219,14.46533203,261.4746094,351.6064453,0.3448486328,-0.7598876953,1.400756836
13.23,-151.3671875,67.13867188,809.3261719,-87.890625,-76.171875,23.80371094,266.6320801,354.7595215,0.7904052734,2.868652344,0.7385253906
13.232,-310.0585938,124.5117188,833.7402344,-95.39794922,-78.91845703,18.12744141,264.2822266,357.9455566,0.7171630859,2.673339844,0.5401611328
13.234,-283.203125,529.1748047,914.3066406,-115.5395508,-80.01708984,18.12744141,256.4086914,1.076660156,0.6988525391,-3.005981445,1.205444336
13.236,-173.3398438,539.5507813,930.1757813,-118.2861328,-81.11572266,20.14160156,256.439209,4.130859375,1.275634766,-4.949951172,1.373291016
13.238,-97.65625,201.4160156,843.5058594,-104.3701172,-81.29882813,19.95849609,262.298584,7.250976563,1.702880859,0.4302978516,0.8544921875
13.24,-202.6367188,48.21777344,764.1601563,-88.25683594,-83.86230469,4.577636719,266.4794922,10.43701172,0.3570556641,3.399658203,0.5859375
13.242,-227.0507813,174.5605469,792.2363281,-91.18652344,-86.42578125,-2.014160156,267.8833008,13.64501953,-0.6042480469,2.755737305,1.333618164
13.244,-151.3671875,479.1259766,850.8300781,-103.2714844,-87.15820313,-8.605957031,271.5759277,16.88598633,-0.9979248047,-2.099609375,2.062988281
13.246,-100.0976563,421.1425781,843.5058594,-104.5532227,-86.24267578,-15.74707031,262.1154785,20.08300781,-0.2380371094,-1.950073242,1.748657227
13.248,-129.3945313,240.4785156,762.9394531,-91.18652344,-84.9609375,-22.88818359,266.7236328,23.24707031,0.2868652344,0.4425048828,0.3265380859
13.25,-173.3398438,191.6503906,780.0292969,-95.21484375,-85.87646484,-24.53613281,269.4702148,26.46606445,-0.1037597656,1.916503906,0.1525878906
13.252,-195.3125,374.7558594,799.5605469,-105.1025391,-82.58056641,-25.63476563,279.510498,29.76196289,-0.9368896484,-0.5706787109,1.159667969
13.254,-93.99414063,374.7558594,819.0917969,-111.5112305,-76.72119141,-13.91601563,280.670166,33.13476563,-1.031494141,-1.104736328,2.185058594
13.256,-51.26953125,247.8027344,760.4980469,-102.9052734,-75.25634766,-10.98632813,282.2875977,36.50756836,-1.318359375,0.2075195313,2.111816406
13.258,-139.1601563,46.38671875,751.953125,-98.14453125,-77.45361328,-17.21191406,280.5480957,39.90234375,-1.928710938,2.322387695,1.477050781
13.26,-281.9824219,105.5908203,767.8222656,-102.355957,-77.27050781,-29.47998047,275.9094238,43.22021484,-2.099609375,2.02331543,1.071166992
13.262,-268.5546875,433.9599609,812.9882813,-111.6943359,-75.07324219,-29.84619141,274.2614746,46.52709961,-0.8087158203,-3.289794922,0.8697509766
13.264,-206.2988281,288.0859375,802.0019531,-103.0883789,-72.69287109,-29.84619141,273.3154297,49.80102539,0.8087158203,-2.203369141,0.1800537109
13.266,-290.5273438,67.13867188,809.3261719,-94.29931641,-72.69287109,-33.69140625,274.5361328,53.09692383,1.324462891,1.885986328,0.1495361328
13.268,-350.3417969,214.2333984,842.2851563,-89.72167969,-77.45361328,-22.70507813,280.6091309,56.41479492,0.2899169922,1.345825195,0.6469726563
13.27,-277.0996094,504.7607422,839.84375,-95.21484375,-79.65087891,-8.239746094,282.7148438,59.82055664,-0.9033203125,-2.633666992,1.126098633
13.272,-140.3808594,478.515625,828.8574219,-96.31347656,-80.01708984,8.7890625,271.1181641,63.13842773,-0.48828125,-2.105712891,0.5920410156
13.274,-45.16601563,335.6933594,795.8984375,-88.43994141,-80.74951172,24.71923828,257.1105957,66.29150391,-0.05493164063,0.06713867188,0.3570556641
13.276,-142.8222656,180.0537109,793.4570313,-85.32714844,-85.14404297,23.4375,257.5073242,69.35668945,0.08850097656,2.133178711,0.4516601563
13.278,-229.4921875,247.8027344,806.8847656,-89.90478516,-90.27099609,24.16992188,260.4370117,72.47680664,0.3326416016,1.403808594,0.9002685547
13.28,-205.078125,469.3603516,802.0019531,-97.22900391,-90.45410156,20.69091797,263.0310059,75.60791016,0.4821777344,-2.734375,0.9429931641
13.282,-152.5878906,323.4863281,812.9882813,-99.42626953,-91.00341797,15.74707031,267.7307129,78.80493164,1.510620117,-1.913452148,0.6042480469
13.284,-187.9882813,149.5361328,797.1191406,-88.80615234,-90.08789063,3.112792969,270.1416016,82.03491211,1.486206055,0.7080078125,0.09155273438
13.286,-253.90625,76.29394531,797.1191406,-87.70751953,-91.00341797,-4.028320313,268.8598633,85.27587891,0.7568359375,2.160644531,0.5065917969
13.288,-262.4511719,311.8896484,780.0292969,-98.32763672,-90.27099609,-10.98632813,269.9890137,88.49487305,-0.1525878906,-0.1708984375,1.370239258
13.29,-200.1953125,458.3740234,777.5878906,-108.215332,-88.25683594,-15.74707031,269.5922852,91.74682617,-0.8087158203,-2.493286133,1.916503906
13.292,-147.7050781,332.6416016,751.953125,-99.79248047,-86.60888672,-17.94433594,263.4277344,94.921875,-0.7781982422,-0.341796875,1.290893555
13.294,-136.71875,193.4814453,717.7734375,-90.45410156,-84.77783203,-17.76123047,272.2167969,98.15185547,-0.9033203125,1.889038086,0.8117675781
13.296,-147.7050781,216.6748047,705.5664063,-85.51025391,-82.58056641,-14.6484375,274.7802734,101.4257813,-1.309204102,1.78527832,1.098632813
13.298,-139.1601563,296.6308594,714.1113281,-89.35546875,-79.46777344,-11.53564453,280.670166,104.765625,-1.760864258,-0.1281738281,1.611328125
13.3,-168.4570313,273.4375,762.9394531,-95.03173828,-79.1015625,-20.5078125,283.1420898,108.1604004,-1.88293457,-0.3997802734,1.773071289
13.302,-217.2851563,164.7949219,762.9394531,-92.83447266,-80.93261719,-30.39550781,281.6162109,111.5441895,-1.330566406,0.1129150391,1.519775391
13.304,-262.4511719,114.1357422,783.6914063,-95.21484375,-84.9609375,-32.77587891,283.0200195,114.9279785,-0.341796875,0.9490966797,1.181030273
13.306,-299.0722656,292.3583984,783.6914063,-106.3842773,-84.22851563,-33.50830078,284.7290039,118.3447266,0.5279541016,-1.525878906,1.419067383
13.308,-258.7890625,317.3828125,787.3535156,-114.2578125,-81.11572266,-26.91650391,276.2145996,121.6955566,0.9521484375,-1.690673828,1.184082031
13.31,-301.5136719,163.5742188,781.25,-105.1025391,-80.74951172,-23.80371094,282.9589844,125.057373,0.6896972656,0.9307861328,0.2502441406
13.312,-308.8378906,118.4082031,764.1601563,-98.51074219,-80.38330078,-9.521484375,280.2429199,128.4301758,0.1647949219,2.993774414,0.7110595703
13.314,-235.5957031,479.7363281,783.6914063,-100.1586914,-80.93261719,7.690429688,284.6374512,131.8249512,-0.8056640625,-2.075195313,1.602172852
13.316,-139.1601563,456.5429688,809.3261719,-97.96142578,-79.83398438,25.45166016,272.277832,135.1757813,-0.4547119141,-2.95715332,1.644897461
13.318,-79.34570313,257.5683594,776.3671875,-88.62304688,-75.98876953,34.79003906,263.5498047,138.3618164,0.2319335938,0.2777099609,0.5798339844
13.32,-124.5117188,159.9121094,770.2636719,-84.59472656,-73.42529297,28.93066406,265.8996582,141.5368652,0.7507324219,1.879882813,0.3173828125
13.322,-242.9199219,243.5302734,823.9746094,-86.42578125,-74.89013672,20.14160156,269.4396973,144.744873,0.6988525391,0.9002685547,0.7537841797
13.324,-262.4511719,526.7333984,887.4511719,-98.51074219,-77.45361328,17.02880859,274.810791,148.0297852,0.6195068359,-3.146362305,1.293945313
13.326,-179.4433594,506.5917969,865.4785156,-105.8349609,-80.38330078,16.11328125,268.4020996,151.2817383,1.498413086,-3.305053711,1.092529297
13.328,-104.9804688,381.4697266,809.3261719,-100.7080078,-82.58056641,9.338378906,265.7775879,154.4787598,1.583862305,-0.4699707031,0.5859375
13.33,-135.4980469,251.4648438,767.8222656,-89.17236328,-83.67919922,-0.9155273438,267.2119141,157.6757813,0.2380371094,1.727294922,0.5279541016
13.332,-123.2910156,244.7509766,780.0292969,-88.07373047,-83.49609375,-2.9296875,267.6086426,160.8837891,-1.07421875,2.069091797,1.623535156
13.334,-166.015625,296.6308594,808.1054688,-100.3417969,-84.04541016,-14.46533203,271.697998,164.1247559,-1.742553711,0.5828857422,2.63671875
13.336,-181.8847656,329.5898438,830.078125,-109.4970703,-83.12988281,-21.78955078,271.697998,167.3876953,-1.07421875,-0.4852294922,2.172851563
