"Time","RR_Fx","RR_Fy","RR_Fz","RR_Mx","RR_My","RR_Mz","RR_Wheel,Speed","RR_Position","RR_Ax","RR_Ay","RR_Az"
8.57,45.16601563,246.5820313,655.5175781,-84.9609375,-72.14355469,9.338378906,406.0668945,272.1643066,-1.016235352,0.5737304688,0.9887695313
8.572,-12.20703125,200.1953125,621.3378906,-88.62304688,-70.12939453,-2.014160156,409.7900391,277.0532227,-0.9307861328,1.04675293,1.33972168
8.574,-164.7949219,184.9365234,705.5664063,-96.49658203,-69.39697266,-19.22607422,412.2619629,281.986084,-0.9521484375,0.6561279297,1.678466797
8.576,-302.734375,233.7646484,704.3457031,-98.69384766,-70.67871094,-31.12792969,413.5437012,286.940918,-0.7049560547,-0.1617431641,1.26953125
8.578,-279.5410156,260.0097656,675.0488281,-101.9897461,-69.76318359,-34.60693359,408.416748,291.8847656,0.6500244141,-1.095581055,0.9887695313
8.58,-187.9882813,207.5195313,712.890625,-100.3417969,-68.66455078,-27.83203125,397.1862793,296.6967773,1.895141602,-0.29296875,0.9735107422
8.582,-227.0507813,248.4130859,715.3320313,-97.77832031,-68.84765625,-23.25439453,403.9306641,301.4978027,0.9185791016,-0.3112792969,0.8666992188
8.584,-245.3613281,271.6064453,653.0761719,-91.91894531,-69.39697266,-17.02880859,403.137207,306.3537598,-0.6744384766,-0.03662109375,0.3753662109
8.586,-152.5878906,281.3720703,679.9316406,-88.07373047,-71.41113281,-4.211425781,400.7263184,311.1657715,-1.528930664,0.1342773438,0.6469726563
8.588,-83.0078125,311.8896484,709.2285156,-91.18652344,-73.2421875,10.43701172,400.6958008,315.9777832,-1.351928711,-0.01525878906,0.9002685547
8.59,-102.5390625,274.0478516,653.0761719,-90.63720703,-71.59423828,13.18359375,393.9208984,320.7458496,-0.2044677734,0.4852294922,0.8453369141
8.592,-123.2910156,261.8408203,693.359375,-93.75,-69.76318359,11.35253906,386.3830566,325.4150391,0.9033203125,0.3173828125,1.14440918
8.594,-203.8574219,263.0615234,748.2910156,-98.14453125,-70.67871094,6.408691406,389.5263672,330.0842285,1.168823242,-0.07629394531,0.9094238281
8.596,-284.4238281,276.4892578,734.8632813,-100.8911133,-70.86181641,-2.380371094,391.2353516,334.7644043,1.065063477,-0.3875732422,0.3509521484
8.598,-253.90625,310.0585938,739.7460938,-97.96142578,-69.76318359,-4.39453125,395.3552246,339.4665527,1.083374023,-1.062011719,0.4669189453
8.6,-206.2988281,304.5654297,756.8359375,-97.04589844,-71.04492188,-0.1831054688,399.6276855,344.2456055,0.8636474609,-0.9613037109,0.78125
8.602,-172.1191406,285.0341797,708.0078125,-93.93310547,-71.96044922,2.197265625,397.277832,349.0246582,0.4028320313,-0.08239746094,0.9765625
8.604,-111.0839844,272.8271484,710.4492188,-89.72167969,-69.76318359,0.3662109375,400.970459,353.8146973,0.01831054688,0.2716064453,1.571655273
8.606,-87.890625,277.0996094,758.0566406,-88.62304688,-69.76318359,-0.3662109375,397.9187012,358.6157227,-0.5157470703,0.4577636719,1.736450195
8.608,-86.66992188,306.3964844,732.421875,-86.24267578,-69.03076172,-1.831054688,399.017334,3.383789063,-1.284790039,0.2410888672,1.321411133
8.61,-28.07617188,282.5927734,721.4355469,-88.62304688,-66.10107422,-3.662109375,399.5056152,8.173828125,-1.031494141,0.2502441406,1.626586914
8.612,-29.296875,271.6064453,753.1738281,-95.76416016,-67.3828125,-9.887695313,408.9355469,13.01879883,-0.6530761719,0.1037597656,2.337646484
8.614,-207.5195313,280.1513672,776.3671875,-106.5673828,-69.39697266,-27.09960938,415.3747559,17.98461914,-0.7354736328,-0.2624511719,2.301025391
8.616,-300.2929688,280.1513672,786.1328125,-112.4267578,-66.28417969,-37.90283203,414.2150879,22.95043945,-0.06713867188,-0.4180908203,1.599121094
8.618,-231.9335938,310.6689453,810.546875,-114.8071289,-66.65039063,-36.80419922,411.8041992,27.91625977,1.202392578,-0.9796142578,1.300048828
8.62,-183.1054688,305.7861328,814.2089844,-117.1875,-72.69287109,-27.64892578,408.3251953,32.82714844,1.434326172,-0.5767822266,1.596069336
8.622,-168.4570313,277.7099609,767.8222656,-113.1591797,-72.50976563,-18.67675781,412.322998,37.74902344,0.3601074219,0.1556396484,2.044677734
8.624,-115.9667969,285.6445313,756.8359375,-108.581543,-73.79150391,-6.225585938,412.4145508,42.69287109,-1.348876953,0.3112792969,2.178955078
8.626,-134.2773438,270.3857422,762.9394531,-106.0180664,-79.28466797,1.281738281,413.5437012,47.65869141,-2.465820313,0.3723144531,1.614379883
8.628,-157.4707031,256.9580078,759.2773438,-108.581543,-78.55224609,4.577636719,409.9121094,52.59155273,-1.525878906,0.8392333984,0.7415771484
8.63,-128.1738281,324.0966797,794.6777344,-116.2719727,-78.73535156,8.7890625,403.0761719,57.48046875,0.634765625,-0.3967285156,1.293945313
8.632,-206.2988281,363.7695313,828.8574219,-126.7089844,-82.58056641,7.873535156,392.578125,62.2265625,1.596069336,-1.034545898,1.974487305
8.634,-285.6445313,359.4970703,821.5332031,-127.8076172,-79.1015625,2.197265625,395.3552246,66.96166992,1.235961914,-0.7476806641,1.733398438
8.636,-247.8027344,341.1865234,827.6367188,-121.0327148,-78.91845703,1.281738281,400.0244141,71.72973633,0.7049560547,-0.2868652344,0.8819580078
8.638,-222.1679688,348.5107422,800.78125,-112.6098633,-84.22851563,4.39453125,408.2946777,76.58569336,0.1678466797,0.05493164063,0.006103515625
8.64,-195.3125,370.4833984,745.8496094,-106.3842773,-82.39746094,7.141113281,402.4047852,81.46362305,0.1708984375,0.03051757813,0.05798339844
8.642,-112.3046875,350.9521484,766.6015625,-104.5532227,-79.28466797,9.521484375,395.0500488,86.23168945,0.4516601563,0.09460449219,0.927734375
8.644,-120.8496094,325.3173828,778.8085938,-104.5532227,-79.65087891,6.591796875,391.5405273,90.95581055,-0.01831054688,0.6042480469,1.226806641
8.646,-195.3125,317.9931641,728.7597656,-102.5390625,-74.52392578,-2.9296875,391.3269043,95.64697266,-0.7629394531,0.7049560547,0.9765625
8.648,-161.1328125,333.2519531,722.65625,-95.58105469,-71.04492188,-5.310058594,393.157959,100.3381348,-0.7934570313,-0.07934570313,0.4364013672
8.65,-104.9804688,314.9414063,750.7324219,-95.03173828,-72.69287109,-1.281738281,398.8037109,105.0952148,-0.5218505859,-0.2288818359,0.08239746094
8.652,-108.6425781,309.4482422,745.8496094,-102.1728516,-68.48144531,-5.859375,401.0925293,109.8962402,-0.2410888672,-0.3356933594,0.9033203125
8.654,-164.7949219,257.5683594,770.2636719,-109.8632813,-65.18554688,-18.12744141,405.1208496,114.7412109,-0.3021240234,-0.009155273438,1.873779297
8.656,-250.2441406,228.8818359,789.7949219,-113.1591797,-68.84765625,-23.80371094,407.1960449,119.6081543,-0.7965087891,0.6561279297,1.623535156
8.658,-240.4785156,350.3417969,759.2773438,-115.7226563,-67.56591797,-23.62060547,410.3088379,124.519043,-0.7476806641,-0.5767822266,1.010131836
8.66,-137.9394531,315.5517578,777.5878906,-112.0605469,-65.73486328,-19.95849609,403.3508301,129.3969727,0.2716064453,-0.4516601563,0.9796142578
8.662,-90.33203125,297.8515625,783.6914063,-106.5673828,-68.84765625,-9.521484375,403.0761719,134.230957,0.4455566406,0.3021240234,0.9033203125
8.664,-163.5742188,310.0585938,788.5742188,-109.3139648,-69.39697266,-7.873535156,406.9213867,139.0869141,-0.48828125,0.146484375,1.318359375
8.666,-175.78125,270.9960938,803.2226563,-109.1308594,-67.3828125,-7.141113281,416.9921875,144.0307617,-0.5432128906,0.7720947266,1.596069336
8.668,-125.7324219,364.3798828,856.9335938,-113.5253906,-72.50976563,2.746582031,414.3371582,149.029541,-0.2655029297,-0.3051757813,1.49230957
8.67,-161.1328125,412.5976563,853.2714844,-119.0185547,-74.52392578,6.591796875,409.4848633,153.9624023,0.1159667969,-1.080322266,1.409912109
8.672,-157.4707031,377.1972656,809.3261719,-122.1313477,-71.77734375,8.605957031,406.9213867,158.8623047,0.9216308594,-0.9094238281,1.763916016
8.674,-140.3808594,291.1376953,839.84375,-119.934082,-76.90429688,13.00048828,400.2685547,163.7072754,0.9155273438,0.1708984375,1.85546875
8.676,-208.7402344,323.4863281,898.4375,-121.0327148,-81.48193359,10.07080078,405.9143066,168.5302734,0.1037597656,0.2227783203,1.080322266
8.678,-241.6992188,363.1591797,871.5820313,-122.8637695,-79.46777344,0.732421875,415.1306152,173.4741211,-0.03967285156,-0.1800537109,0.5310058594
8.68,-189.2089844,377.8076172,853.2714844,-119.5678711,-80.74951172,-0.1831054688,408.1726074,178.4069824,0.6652832031,-0.341796875,0.6195068359
8.682,-197.7539063,379.0283203,878.90625,-119.7509766,-82.58056641,2.380371094,405.2124023,183.2849121,0.8239746094,0.1281738281,0.9002685547
8.684,-233.1542969,388.1835938,838.6230469,-121.3989258,-78.36914063,-3.479003906,401.9165039,188.1298828,0.5676269531,0.3814697266,1.431274414
8.686,-201.4160156,405.2734375,816.6503906,-121.3989258,-76.90429688,-5.676269531,398.0712891,192.9199219,0.244140625,0.1037597656,1.586914063
8.688,-172.1191406,430.2978516,816.6503906,-116.4550781,-77.27050781,-2.380371094,394.6228027,197.677002,-0.3631591797,-0.3326416016,0.6042480469
8.69,-65.91796875,391.8457031,776.3671875,-111.8774414,-73.05908203,3.295898438,396.484375,202.4121094,-0.4302978516,-0.1342773438,0.06408691406
8.692,24.4140625,338.1347656,762.9394531,-117.1875,-73.05908203,4.39453125,404.4494629,207.2241211,-0.2655029297,0.2868652344,0.6958007813
8.694,-70.80078125,332.6416016,776.3671875,-124.1455078,-75.07324219,-4.39453125,407.3181152,212.1020508,-1.141357422,0.2685546875,1.748657227
8.696,-191.6503906,311.8896484,775.1464844,-124.3286133,-72.32666016,-16.84570313,407.4707031,216.9799805,-1.73034668,0.1342773438,2.062988281
8.698,-170.8984375,317.9931641,777.5878906,-117.7368164,-71.77734375,-21.05712891,407.5927734,221.8798828,-0.9155273438,-0.1892089844,0.9826660156
8.7,-152.5878906,283.8134766,760.4980469,-111.5112305,-71.77734375,-19.77539063,400.4211426,226.7248535,0.1525878906,0.08544921875,-0.3234863281
8.702,-196.5332031,254.5166016,705.5664063,-105.8349609,-67.19970703,-23.07128906,395.1721191,231.4929199,0.7049560547,0.8636474609,-0.6622314453
8.704,-198.9746094,324.0966797,744.6289063,-109.4970703,-65.91796875,-21.60644531,404.9682617,236.282959,0.3967285156,-0.04272460938,0.2899169922
8.706,-213.6230469,371.7041016,761.71875,-108.7646484,-67.3828125,-14.46533203,409.7900391,241.1828613,-0.4852294922,-0.7415771484,0.7232666016
8.708,-152.5878906,346.0693359,726.3183594,-101.8066406,-66.28417969,-2.380371094,408.0200195,246.0827637,-0.6958007813,-0.4913330078,0.5187988281
8.71,-24.4140625,323.4863281,722.65625,-96.86279297,-69.76318359,13.18359375,409.3017578,250.9936523,-0.3082275391,-0.09460449219,0.3051757813
8.712,-20.75195313,354.0039063,704.3457031,-99.24316406,-74.15771484,20.5078125,407.8369141,255.8935547,-0.3601074219,-0.4241943359,0.1556396484
8.714,-75.68359375,314.3310547,690.9179688,-100.1586914,-73.2421875,19.04296875,401.8554688,260.7495117,-0.3356933594,-0.1007080078,0.3631591797
8.716,-98.87695313,253.2958984,769.0429688,-100.7080078,-73.97460938,14.46533203,401.8554688,265.5615234,-0.06103515625,0.5310058594,0.732421875
8.718,-181.8847656,270.3857422,794.6777344,-101.9897461,-76.53808594,4.39453125,409.6984863,270.4284668,0.2990722656,0.4455566406,0.5401611328
8.72,-252.6855469,337.5244141,747.0703125,-100.8911133,-75.98876953,-5.493164063,415.4663086,275.3942871,1.00402832,-0.634765625,0.4089355469
8.722,-209.9609375,322.8759766,765.3808594,-99.24316406,-75.62255859,-3.845214844,408.5083008,280.3381348,1.699829102,-0.6683349609,0.8117675781
8.724,-211.1816406,292.3583984,773.9257813,-99.24316406,-76.72119141,-4.028320313,405.8532715,285.2050781,1.26953125,-0.1251220703,0.7751464844
8.726,-242.9199219,264.8925781,740.9667969,-101.4404297,-74.89013672,-7.141113281,407.6538086,290.0939941,0.3204345703,0.7507324219,0.6042480469
8.728,-133.0566406,364.9902344,749.5117188,-99.79248047,-71.59423828,-4.943847656,407.2875977,294.9829102,-0.5554199219,-0.4272460938,0.7141113281
8.73,-17.08984375,371.09375,754.3945313,-96.86279297,-73.2421875,2.563476563,410.369873,299.8937988,-1.129150391,-1.062011719,0.9674072266
8.732,2.44140625,241.0888672,698.2421875,-97.41210938,-71.77734375,3.845214844,407.5317383,304.7937012,-1.168823242,1.000976563,1.495361328
8.734,-46.38671875,217.2851563,711.6699219,-100.3417969,-68.66455078,-8.7890625,410.9802246,309.7045898,-1.19934082,1.245117188,2.365112305
8.736,-178.2226563,209.3505859,784.9121094,-104.9194336,-68.48144531,-22.52197266,413.6657715,314.6484375,-1.263427734,0.8941650391,2.163696289
8.738,-269.7753906,296.6308594,777.5878906,-108.215332,-67.56591797,-33.32519531,411.895752,319.6032715,-0.5981445313,-0.4058837891,1.162719727
8.74,-214.84375,303.9550781,793.4570313,-114.074707,-64.63623047,-35.88867188,403.8696289,324.5031738,1.260375977,-1.19934082,0.9887695313
8.742,-194.0917969,268.5546875,817.8710938,-114.440918,-64.08691406,-30.76171875,401.0314941,329.3151855,2.139282227,-0.5859375,1.162719727
8.744,-250.2441406,301.5136719,780.0292969,-115.9057617,-63.72070313,-23.4375,405.4870605,334.1491699,0.7965087891,-0.2105712891,1.138305664
8.746,-206.2988281,303.9550781,728.7597656,-112.0605469,-62.43896484,-13.91601563,414.9780273,339.0820313,-0.6072998047,0.1678466797,1.531982422
8.748,-74.46289063,341.1865234,753.1738281,-107.1166992,-65.18554688,2.563476563,412.2314453,344.0478516,-1.400756836,-0.1892089844,1.834106445
8.75,-30.51757813,348.5107422,780.0292969,-104.7363281,-67.19970703,15.74707031,408.5693359,348.9697266,-1.5625,-0.4364013672,1.391601563
8.752,-43.9453125,252.6855469,767.8222656,-101.9897461,-63.72070313,15.74707031,401.0925293,353.8366699,-0.6011962891,0.5523681641,1.431274414
8.754,-80.56640625,264.8925781,803.2226563,-105.2856445,-64.81933594,12.45117188,394.1040039,358.5827637,0.4333496094,0.3479003906,1.400756836
8.756,-209.9609375,285.0341797,841.0644531,-111.328125,-69.21386719,4.760742188,399.6887207,3.350830078,0.7751464844,-0.0732421875,1.330566406
8.758,-292.96875,303.3447266,874.0234375,-118.1030273,-67.01660156,-4.760742188,402.4047852,8.162841797,1.391601563,-0.1098632813,1.455688477
8.76,-247.8027344,396.7285156,888.671875,-122.4975586,-68.11523438,-3.295898438,406.6467285,13.01879883,1.873779297,-1.278686523,1.510620117
8.762,-233.1542969,382.6904297,865.4785156,-122.3144531,-72.69287109,0.5493164063,409.3322754,17.91870117,1.599121094,-0.8880615234,1.165771484
8.764,-201.4160156,381.4697266,815.4296875,-121.2158203,-70.86181641,1.098632813,404.9987793,22.80761719,1.068115234,0.08850097656,0.7507324219
8.766,-109.8632813,437.0117188,825.1953125,-122.3144531,-69.94628906,4.39453125,402.8930664,27.64160156,0.2807617188,-0.3265380859,1.10168457
8.768,-91.55273438,383.9111328,854.4921875,-119.934082,-72.32666016,6.958007813,403.2287598,32.48657227,-0.7232666016,0.4302978516,1.712036133
8.77,-14.6484375,329.5898438,766.6015625,-111.5112305,-67.56591797,9.704589844,402.4353027,37.29858398,-1.208496094,1.272583008,1.971435547
8.772,68.359375,296.0205078,712.890625,-109.8632813,-66.10107422,9.521484375,409.6679688,42.1875,-1.29699707,0.7629394531,2.014160156
8.774,-74.46289063,247.1923828,754.3945313,-110.4125977,-69.94628906,-6.042480469,413.1469727,47.12036133,-1.623535156,0.7049560547,1.510620117
8.776,-247.8027344,274.6582031,832.5195313,-119.0185547,-66.10107422,-27.09960938,414.4897461,52.08618164,-1.358032227,-0.03051757813,0.6042480469
8.778,-270.9960938,325.9277344,863.0371094,-123.7792969,-63.35449219,-38.45214844,413.9099121,57.05200195,0.1800537109,-1.208496094,0.4425048828
8.78,-267.3339844,308.8378906,845.9472656,-129.2724609,-67.19970703,-36.43798828,411.0717773,62.00683594,1.525878906,-0.6408691406,0.6256103516
8.782,-235.5957031,314.9414063,783.6914063,-127.2583008,-66.46728516,-29.11376953,406.9213867,66.90673828,1.422119141,0.3662109375,1.361083984
8.784,-136.71875,382.0800781,789.7949219,-121.9482422,-66.65039063,-16.11328125,411.4379883,71.81762695,0.07019042969,-0.1739501953,1.776123047
8.786,-89.11132813,371.7041016,783.6914063,-114.440918,-71.22802734,-2.014160156,414.0014648,76.77246094,-1.818847656,0.2197265625,0.8728027344
8.788,-35.40039063,321.0449219,728.7597656,-105.46875,-69.21386719,8.972167969,412.7197266,81.73828125,-2.355957031,0.8880615234,0.01831054688
8.79,13.42773438,310.6689453,750.7324219,-104.7363281,-68.66455078,15.38085938,409.2712402,86.67114258,-1.211547852,0.5065917969,0.2685546875
8.792,-51.26953125,325.9277344,759.2773438,-110.5957031,-72.14355469,15.93017578,405.2429199,91.54907227,0.02136230469,-0.2532958984,0.8819580078
8.794,-150.1464844,316.7724609,728.7597656,-111.6943359,-70.12939453,10.62011719,399.7497559,96.37207031,0.6317138672,-0.7263183594,1.168823242
8.796,-166.015625,267.3339844,766.6015625,-107.6660156,-69.03076172,7.690429688,405.3344727,101.1950684,0.8544921875,-0.3204345703,0.5218505859
8.798,-224.609375,288.0859375,799.5605469,-104.7363281,-73.60839844,2.563476563,413.3605957,106.1169434,0.4180908203,-0.3601074219,-0.3967285156
8.8,-268.5546875,321.0449219,767.8222656,-101.9897461,-72.87597656,-3.295898438,413.0859375,111.0827637,0.2349853516,-0.3509521484,-0.6774902344
8.802,-185.546875,349.7314453,760.4980469,-97.77832031,-71.04492188,-0.732421875,408.5693359,116.0046387,0.5493164063,-0.5706787109,0.1800537109
8.804,-145.2636719,321.0449219,759.2773438,-95.76416016,-72.69287109,3.295898438,401.763916,120.8605957,0.2899169922,0.1556396484,1.052856445
8.806,-168.4570313,292.3583984,701.9042969,-92.10205078,-68.66455078,0,400.1159668,125.6726074,-0.4272460938,1.174926758,1.040649414
8.808,-118.4082031,344.8486328,699.4628906,-87.890625,-65.55175781,-0.5493164063,399.8718262,130.4736328,-0.8972167969,0.3753662109,0.6805419922
8.81,-57.37304688,338.1347656,710.4492188,-84.22851563,-66.83349609,3.845214844,400.7873535,135.2636719,-1.000976563,-0.1586914063,0.048828125
8.812,-21.97265625,302.734375,697.0214844,-90.45410156,-64.81933594,4.39453125,405.9753418,140.1086426,-0.4028320313,-0.0732421875,0.4150390625
8.814,-59.81445313,277.0996094,739.7460938,-102.722168,-61.15722656,-6.774902344,409.4238281,145.0085449,0.1251220703,-0.3173828125,1.779174805
8.816,-209.9609375,231.3232422,773.9257813,-113.3422852,-63.53759766,-19.40917969,411.9567871,149.9304199,-0.2716064453,-0.01831054688,2.297973633
8.818,-289.3066406,245.3613281,712.890625,-113.7084961,-63.35449219,-26.91650391,415.0695801,154.8962402,-0.5889892578,0.146484375,1.605224609
8.82,-173.3398438,308.2275391,720.2148438,-111.1450195,-60.42480469,-25.45166016,410.949707,159.8620605,0.2593994141,-1.016235352,1.016235352
8.822,-112.3046875,240.4785156,747.0703125,-102.355957,-64.63623047,-17.76123047,406.4941406,164.7509766,0.5676269531,-0.02746582031,0.3875732422
8.824,-169.6777344,258.7890625,709.2285156,-99.79248047,-66.65039063,-15.01464844,407.043457,169.6289063,-0.4638671875,0.5981445313,0.4028320313
8.826,-169.6777344,279.5410156,693.359375,-100.5249023,-63.53759766,-17.39501953,413.5131836,174.5507813,-1.263427734,0.5065917969,1.126098633
8.828,-112.3046875,332.03125,742.1875,-102.355957,-68.66455078,-8.422851563,417.0532227,179.5385742,-1.138305664,0.05493164063,1.522827148
8.83,-139.1601563,344.2382813,742.1875,-102.9052734,-71.96044922,-0.9155273438,416.1682129,184.5373535,-0.6408691406,-0.1861572266,1.135253906
8.832,-119.6289063,358.2763672,718.9941406,-106.3842773,-69.21386719,5.126953125,411.5600586,189.5031738,0.6195068359,-0.4180908203,1.058959961
8.834,-91.55273438,367.4316406,743.4082031,-113.7084961,-73.79150391,13.00048828,404.7546387,194.4030762,1.19934082,-0.9613037109,1.208496094
8.836,-151.3671875,294.7998047,761.71875,-114.440918,-75.43945313,12.81738281,404.2053223,199.2370605,0.7019042969,0.01220703125,0.9704589844
8.838,-157.4707031,294.7998047,781.25,-114.2578125,-72.50976563,10.43701172,417.2058105,204.1699219,0.3143310547,-0.07934570313,0.8422851563
8.84,-150.1464844,317.9931641,809.3261719,-116.2719727,-75.43945313,10.98632813,418.4570313,209.1906738,0.2349853516,-0.4302978516,0.7568359375
8.842,-173.3398438,302.1240234,793.4570313,-113.1591797,-75.80566406,11.35253906,415.222168,214.1894531,0.5249023438,0.2319335938,0.8941650391
8.844,-151.3671875,308.2275391,775.1464844,-111.6943359,-70.67871094,7.507324219,409.5458984,219.1442871,0.9246826172,0.4699707031,1.53503418
8.846,-158.6914063,343.0175781,804.4433594,-114.8071289,-70.3125,2.746582031,404.6325684,224.0222168,0.7232666016,0.2075195313,2.032470703
8.848,-223.3886719,407.7148438,799.5605469,-115.7226563,-69.76318359,-3.845214844,399.5056152,228.8452148,0.003051757813,-0.2807617188,1.33972168
8.85,-128.1738281,401.0009766,765.3808594,-108.581543,-64.63623047,-4.39453125,403.3508301,233.6462402,-0.1770019531,-0.3448486328,0.4760742188
8.852,13.42773438,364.3798828,767.8222656,-107.2998047,-65.36865234,0.1831054688,408.2641602,238.5241699,0.1678466797,0.1037597656,0.4150390625
8.854,-43.9453125,362.5488281,775.1464844,-114.074707,-67.19970703,-5.126953125,414.0319824,243.4570313,-0.5676269531,0.3143310547,1.354980469
8.856,-141.6015625,354.0039063,776.3671875,-119.934082,-63.35449219,-18.31054688,418.2434082,248.4558105,-1.257324219,-0.01220703125,2.307128906
8.858,-139.1601563,322.265625,784.9121094,-117.1875,-64.81933594,-22.15576172,414.3676758,253.4545898,-1.068115234,0.1953125,1.507568359
8.86,-120.8496094,343.6279297,773.9257813,-112.9760742,-65.55175781,-20.69091797,411.2548828,258.4094238,-0.3356933594,-0.3265380859,0.2349853516
8.862,-118.4082031,264.8925781,767.8222656,-110.2294922,-59.87548828,-24.16992188,403.3813477,263.2873535,0.5737304688,0.3753662109,0.01525878906
8.864,-131.8359375,285.6445313,795.8984375,-112.9760742,-59.87548828,-23.80371094,404.9377441,268.1213379,0.5432128906,0.1342773438,0.7934570313
8.866,-178.2226563,318.6035156,759.2773438,-116.6381836,-62.07275391,-17.578125,413.1164551,273.0322266,-0.4425048828,-0.3082275391,1.190185547
8.868,-142.8222656,322.265625,725.0976563,-116.0888672,-59.50927734,-9.155273438,418.7316895,278.0310059,-0.7598876953,-0.3082275391,1.086425781
8.87,-37.84179688,294.7998047,751.953125,-116.0888672,-62.80517578,4.943847656,417.388916,283.0517578,-0.3997802734,0.07019042969,0.7629394531
8.872,-43.9453125,319.2138672,718.9941406,-114.440918,-66.83349609,11.53564453,414.2456055,288.0395508,-0.390625,0.01525878906,0.4455566406
8.874,-57.37304688,320.4345703,683.59375,-110.7788086,-65.00244141,11.53564453,411.0107422,292.9833984,-0.3967285156,-0.3082275391,0.2563476563
8.876,-50.04882813,278.9306641,744.6289063,-107.1166992,-65.91796875,10.80322266,411.1938477,297.9162598,-0.2899169922,0.2136230469,0.2777099609
8.878,-117.1875,288.0859375,769.0429688,-102.355957,-66.83349609,4.760742188,416.3513184,302.8710938,-0.3540039063,0.2349853516,0.1281738281
8.88,-170.8984375,289.9169922,748.2910156,-93.38378906,-65.36865234,-2.197265625,421.9970703,307.9138184,0.048828125,0.1373291016,0.006103515625
8.882,-155.0292969,312.5,765.3808594,-88.98925781,-66.28417969,-2.380371094,419.2199707,312.9675293,0.6042480469,-0.2136230469,0.2136230469
8.884,-163.5742188,340.5761719,760.4980469,-91.55273438,-66.46728516,-0.3662109375,413.6352539,317.9553223,0.8972167969,-0.3692626953,0.3814697266
8.886,-180.6640625,298.4619141,766.6015625,-97.59521484,-62.80517578,-3.662109375,408.6608887,322.8881836,1.089477539,0.1312255859,0.9735107422
8.888,-131.8359375,364.9902344,814.2089844,-105.8349609,-60.97412109,-1.647949219,407.3181152,327.7770996,0.6561279297,-0.4791259766,1.300048828
8.89,-75.68359375,392.4560547,783.6914063,-105.46875,-61.5234375,4.577636719,408.4777832,332.6660156,-0.2960205078,-0.9674072266,0.7843017578
8.892,13.42773438,299.6826172,739.7460938,-106.3842773,-58.59375,8.605957031,413.9709473,337.598877,-0.48828125,0.4943847656,1.019287109
8.894,40.28320313,263.0615234,758.0566406,-110.2294922,-56.39648438,0.9155273438,418.3654785,342.5976563,-0.7385253906,0.8911132813,2.27355957
8.896,-117.1875,261.2304688,823.9746094,-116.8212891,-58.04443359,-13.54980469,418.8537598,347.6184082,-1.406860352,0.6439208984,2.615356445
8.898,-238.0371094,277.7099609,823.9746094,-119.5678711,-55.6640625,-28.74755859,417.0837402,352.6391602,-0.9918212891,0.2593994141,1.977539063
8.9,-166.015625,305.7861328,834.9609375,-122.6806641,-54.74853516,-32.40966797,408.5998535,357.6049805,0.8758544922,-0.6042480469,1.657104492
8.902,-153.8085938,316.1621094,872.8027344,-127.2583008,-58.22753906,-31.86035156,401.7944336,2.438964844,1.702880859,-0.5859375,1.53503418
8.904,-239.2578125,337.5244141,869.140625,-129.4555664,-57.31201172,-31.86035156,407.2875977,7.294921875,0.78125,-0.2777099609,1.623535156
8.906,-189.2089844,375.9765625,823.9746094,-126.159668,-58.22753906,-21.42333984,417.8771973,12.23876953,-0.4241943359,-0.3784179688,1.751708984
8.908,-92.7734375,394.8974609,830.078125,-124.5117188,-64.63623047,-5.676269531,421.1730957,17.29248047,-1.205444336,-0.341796875,1.675415039
8.91,-36.62109375,371.09375,821.5332031,-123.7792969,-65.55175781,7.507324219,416.015625,22.31323242,-1.217651367,0.1403808594,1.388549805
8.912,4.8828125,338.7451172,816.6503906,-124.1455078,-63.17138672,14.28222656,412.9333496,27.29003906,-0.4486083984,0.6011962891,1.223754883
8.914,-47.60742188,360.7177734,874.0234375,-130.9204102,-67.19970703,13.73291016,405.3344727,32.18994141,-0.05187988281,0.2410888672,1.440429688
8.916,-156.25,333.2519531,870.3613281,-133.6669922,-66.46728516,5.676269531,405.2429199,37.03491211,0.1800537109,0.2532958984,1.770019531
8.918,-185.546875,320.4345703,855.7128906,-132.9345703,-64.81933594,1.46484375,414.1540527,41.95678711,0.6713867188,-0.048828125,1.461791992
8.92,-214.84375,322.8759766,877.6855469,-129.4555664,-69.03076172,0.9155273438,418.8842773,46.95556641,0.9399414063,-0.3784179688,0.8941650391
8.922,-239.2578125,330.2001953,887.4511719,-127.2583008,-69.03076172,-2.014160156,419.4641113,51.99829102,1.052856445,-0.3173828125,0.2593994141
8.924,-163.5742188,370.4833984,880.1269531,-125.4272461,-66.83349609,-0.732421875,418.9758301,57.01904297,0.9521484375,-0.5554199219,0.3509521484
8.926,-155.0292969,399.1699219,910.6445313,-127.4414063,-70.12939453,1.831054688,416.0766602,62.03979492,0.1342773438,-0.3234863281,1.135253906
8.928,-159.9121094,399.7802734,903.3203125,-127.4414063,-65.73486328,2.197265625,409.3933105,66.98364258,-0.7263183594,0.4364013672,2.026367188
8.93,-28.07617188,388.7939453,826.4160156,-116.6381836,-58.77685547,8.422851563,411.4990234,71.90551758,-0.7965087891,0.6988525391,1.840209961
8.932,64.69726563,357.6660156,806.8847656,-111.8774414,-59.69238281,13.91601563,410.9191895,76.83837891,-0.5340576172,0.9246826172,1.49230957
8.934,-28.07617188,352.7832031,828.8574219,-118.1030273,-56.94580078,1.281738281,415.0390625,81.79321289,-0.5401611328,0.6744384766,1.257324219
