"Time","RR_Fx","RR_Fy","RR_Fz","RR_Mx","RR_My","RR_Mz","RR_Wheel,Speed","RR_Position","RR_Ax","RR_Ay","RR_Az"
2.978,-158.6914063,218.5058594,701.9042969,-82.94677734,-58.77685547,-4.760742188,0,264.9902344,0.2990722656,-0.1495361328,0.8209228516
2.98,-179.4433594,208.1298828,710.4492188,-82.39746094,-58.95996094,-4.211425781,0,264.979248,0.4699707031,-0.04272460938,0.6927490234
2.982,-198.9746094,202.0263672,710.4492188,-82.21435547,-58.95996094,-4.211425781,0,264.979248,0.5157470703,0.04272460938,0.8331298828
2.984,-208.7402344,209.3505859,709.2285156,-82.39746094,-58.77685547,-3.845214844,0,264.9902344,0.3784179688,0.01220703125,1.025390625
2.986,-201.4160156,222.7783203,709.2285156,-81.66503906,-58.41064453,-3.112792969,0,264.979248,0.3082275391,-0.1190185547,1.071166992
2.988,-189.2089844,231.9335938,708.0078125,-80.38330078,-58.04443359,-2.746582031,0,264.9243164,0.3875732422,-0.1647949219,0.9582519531
2.99,-181.8847656,239.8681641,701.9042969,-78.73535156,-57.49511719,-2.9296875,0,264.8583984,0.4730224609,-0.1800537109,0.8605957031
2.992,-170.8984375,236.8164063,695.8007813,-78.55224609,-57.31201172,-2.746582031,0,264.7705078,0.5310058594,-0.1098632813,0.9552001953
2.994,-150.1464844,230.1025391,693.359375,-79.1015625,-57.49511719,-2.380371094,0,264.7155762,0.5279541016,0.01525878906,1.153564453
2.996,-128.1738281,231.9335938,695.8007813,-80.01708984,-57.86132813,-2.563476563,0,264.6496582,0.3723144531,-0.05493164063,1.239013672
2.998,-118.4082031,233.7646484,697.0214844,-80.74951172,-58.41064453,-3.479003906,0,264.6276855,0.1129150391,-0.2014160156,1.098632813
3,-112.3046875,225.2197266,699.4628906,-81.48193359,-59.14306641,-4.028320313,0,264.6386719,-0.04272460938,-0.2075195313,0.9399414063
3.002,-103.7597656,206.9091797,701.9042969,-82.58056641,-59.69238281,-4.39453125,0,264.6276855,-0.07629394531,-0.01220703125,0.8666992188
3.004,-98.87695313,201.4160156,704.3457031,-84.22851563,-60.60791016,-5.310058594,0,264.6386719,-0.1556396484,0.07934570313,1.031494141
3.006,-96.43554688,208.1298828,705.5664063,-85.14404297,-61.15722656,-6.591796875,0,264.6276855,-0.3173828125,-0.009155273438,1.187133789
3.008,-96.43554688,211.1816406,704.3457031,-84.22851563,-61.5234375,-8.239746094,0,264.6496582,-0.4943847656,-0.03662109375,1.092529297
3.01,-97.65625,206.2988281,699.4628906,-82.21435547,-61.88964844,-9.338378906,0,264.7265625,-0.5004882813,0.08239746094,0.8697509766
3.012,-103.7597656,203.8574219,697.0214844,-81.29882813,-62.07275391,-9.887695313,0,264.8034668,-0.3723144531,0.2014160156,0.8270263672
3.014,-120.8496094,213.0126953,695.8007813,-82.03125,-61.70654297,-10.43701172,0,264.8803711,-0.1708984375,0.1617431641,1.043701172
3.016,-142.8222656,227.6611328,694.5800781,-82.94677734,-60.97412109,-10.43701172,0,264.9462891,-0.01831054688,-0.02746582031,1.257324219
3.018,-155.0292969,233.7646484,694.5800781,-82.76367188,-60.24169922,-8.605957031,0,264.9902344,0.08850097656,-0.1617431641,1.193237305
3.02,-162.3535156,225.2197266,698.2421875,-81.66503906,-59.50927734,-5.859375,0,264.979248,0.2288818359,-0.1190185547,0.9521484375
3.022,-173.3398438,222.1679688,705.5664063,-81.48193359,-58.22753906,-3.479003906,0,264.979248,0.2990722656,-0.1007080078,0.8117675781
3.024,-181.8847656,222.7783203,711.6699219,-82.21435547,-56.57958984,-0.732421875,0,264.979248,0.4089355469,-0.1190185547,0.8880615234
3.026,-179.4433594,215.4541016,712.890625,-81.84814453,-55.11474609,1.46484375,0,264.9902344,0.5401611328,-0.03662109375,0.9796142578
3.028,-166.015625,216.0644531,710.4492188,-81.11572266,-53.46679688,2.9296875,0,264.9572754,0.5950927734,0.009155273438,0.9002685547
3.03,-155.0292969,223.9990234,704.3457031,-80.38330078,-51.81884766,2.380371094,0,264.8803711,0.5828857422,-0.06103515625,0.7843017578
3.032,-146.484375,229.4921875,700.6835938,-80.20019531,-50.17089844,1.098632813,0,264.8034668,0.537109375,-0.1251220703,0.7965087891
3.034,-131.8359375,227.6611328,694.5800781,-80.74951172,-48.88916016,-0.1831054688,0,264.7375488,0.5065917969,-0.05493164063,0.9521484375
3.036,-114.7460938,222.7783203,686.0351563,-81.11572266,-48.15673828,-2.197265625,0,264.6716309,0.4577636719,0.05187988281,1.129150391
3.038,-101.3183594,222.7783203,682.3730469,-81.66503906,-47.60742188,-4.211425781,0,264.6276855,0.2899169922,0.03356933594,1.184082031
3.04,-93.99414063,222.7783203,684.8144531,-82.21435547,-47.42431641,-6.408691406,0,264.6386719,0.05798339844,-0.06103515625,1.138305664
3.042,-87.890625,217.2851563,688.4765625,-83.12988281,-47.60742188,-7.690429688,0,264.6386719,-0.1068115234,-0.06103515625,1.028442383
3.044,-80.56640625,209.9609375,690.9179688,-84.04541016,-48.33984375,-8.056640625,0,264.6276855,-0.1983642578,-0.02746582031,0.9765625
3.046,-74.46289063,208.1298828,692.1386719,-84.22851563,-49.25537109,-7.690429688,0,264.6386719,-0.2380371094,-0.003051757813,0.9918212891
3.048,-68.359375,214.2333984,694.5800781,-84.41162109,-50.17089844,-7.141113281,0,264.6386719,-0.2777099609,-0.03662109375,1.031494141
3.05,-65.91796875,223.9990234,695.8007813,-83.67919922,-51.26953125,-6.958007813,0,264.6276855,-0.3753662109,-0.1312255859,0.9857177734
3.052,-65.91796875,223.9990234,689.6972656,-81.48193359,-52.55126953,-6.042480469,0,264.6716309,-0.3753662109,-0.06713867188,0.8728027344
3.054,-64.69726563,214.84375,683.59375,-79.83398438,-53.64990234,-4.39453125,0,264.7595215,-0.2563476563,0.146484375,0.8331298828
3.056,-70.80078125,212.4023438,682.3730469,-79.65087891,-54.74853516,-3.295898438,0,264.8364258,-0.09460449219,0.2593994141,0.9796142578
3.058,-87.890625,216.6748047,687.2558594,-81.11572266,-55.6640625,-3.479003906,0,264.9023438,-0.006103515625,0.1861572266,1.159667969
3.06,-117.1875,228.2714844,692.1386719,-82.76367188,-56.57958984,-4.577636719,0,264.8913574,0.0244140625,-0.06408691406,1.165771484
3.062,-145.2636719,225.8300781,699.4628906,-83.31298828,-57.31201172,-4.577636719,0,264.9243164,0.1983642578,-0.2105712891,0.9368896484
3.064,-163.5742188,211.7919922,709.2285156,-82.94677734,-57.67822266,-4.211425781,0,264.9902344,0.4211425781,-0.09765625,0.7171630859
3.066,-183.1054688,202.6367188,714.1113281,-82.58056641,-57.67822266,-4.211425781,0,264.9902344,0.4852294922,0.01220703125,0.732421875
3.068,-197.7539063,202.6367188,712.890625,-82.76367188,-57.67822266,-4.39453125,0,264.979248,0.3967285156,0.04577636719,0.9368896484
3.07,-197.7539063,215.4541016,711.6699219,-82.58056641,-57.31201172,-3.662109375,0,264.9023438,0.3021240234,-0.06103515625,1.089477539
3.072,-185.546875,227.6611328,710.4492188,-81.66503906,-57.12890625,-3.112792969,0,264.9023438,0.2838134766,-0.146484375,1.037597656
3.074,-175.78125,236.2060547,706.7871094,-79.83398438,-56.57958984,-3.112792969,0,264.8583984,0.3814697266,-0.1708984375,0.8666992188
3.076,-169.6777344,238.0371094,700.6835938,-78.91845703,-56.39648438,-3.112792969,0,264.7705078,0.4577636719,-0.1068115234,0.8605957031
3.078,-156.25,233.1542969,695.8007813,-78.91845703,-56.39648438,-2.746582031,0,264.7155762,0.5065917969,-0.02746582031,1.058959961
3.08,-134.2773438,230.7128906,697.0214844,-79.65087891,-56.57958984,-2.380371094,0,264.6496582,0.4425048828,-0.01220703125,1.223754883
3.082,-118.4082031,234.9853516,698.2421875,-80.38330078,-57.12890625,-2.746582031,0,264.6276855,0.2288818359,-0.1495361328,1.181030273
3.084,-113.5253906,231.3232422,699.4628906,-81.11572266,-57.67822266,-3.479003906,0,264.6386719,0.01831054688,-0.2349853516,1.00402832
3.086,-106.2011719,216.0644531,699.4628906,-82.03125,-58.41064453,-3.845214844,0,264.6276855,-0.0732421875,-0.1129150391,0.8880615234
3.088,-98.87695313,203.8574219,704.3457031,-83.49609375,-59.32617188,-4.211425781,0,264.6386719,-0.07934570313,0.04272460938,0.9704589844
3.09,-95.21484375,203.8574219,706.7871094,-84.9609375,-60.24169922,-5.310058594,0,264.6276855,-0.1617431641,0.05493164063,1.153564453
3.092,-95.21484375,211.1816406,706.7871094,-85.14404297,-60.79101563,-6.958007813,0,264.6386719,-0.3875732422,-0.048828125,1.177978516
3.094,-96.43554688,208.1298828,700.6835938,-83.49609375,-61.34033203,-8.422851563,0,264.7045898,-0.5096435547,0,0.9918212891
3.096,-98.87695313,205.6884766,695.8007813,-81.84814453,-61.70654297,-9.521484375,0,264.7814941,-0.4547119141,0.1251220703,0.8392333984
3.098,-111.0839844,208.1298828,694.5800781,-81.66503906,-61.70654297,-10.07080078,0,264.8693848,-0.2563476563,0.1678466797,0.9246826172
3.1,-133.0566406,218.5058594,694.5800781,-82.58056641,-61.5234375,-10.43701172,0,264.9133301,-0.06408691406,0.09460449219,1.193237305
3.102,-151.3671875,230.1025391,693.359375,-82.94677734,-60.97412109,-9.887695313,0,264.979248,0.03662109375,-0.06408691406,1.266479492
3.104,-159.9121094,230.1025391,695.8007813,-82.03125,-60.24169922,-7.507324219,0,264.9902344,0.1434326172,-0.1159667969,1.077270508
3.106,-169.6777344,224.609375,700.6835938,-81.48193359,-59.32617188,-4.943847656,0,264.979248,0.2471923828,-0.09460449219,0.8636474609
3.108,-181.8847656,224.609375,708.0078125,-82.03125,-57.86132813,-2.746582031,0,264.979248,0.3509521484,-0.1190185547,0.8636474609
3.11,-185.546875,221.5576172,711.6699219,-82.39746094,-56.21337891,0,0,264.9902344,0.4852294922,-0.1251220703,0.9429931641
3.112,-175.78125,215.4541016,711.6699219,-82.03125,-54.38232422,2.197265625,0,264.9572754,0.5981445313,-0.01220703125,0.9338378906
3.114,-159.9121094,218.5058594,709.2285156,-80.93261719,-52.55126953,3.112792969,0,264.8803711,0.6134033203,0.003051757813,0.7873535156
3.116,-150.1464844,228.2714844,701.9042969,-80.38330078,-50.72021484,2.197265625,0,264.8254395,0.5187988281,-0.09460449219,0.7263183594
3.118,-136.71875,232.5439453,694.5800781,-80.38330078,-49.07226563,0.732421875,0,264.7485352,0.4821777344,-0.1037597656,0.8453369141
3.12,-119.6289063,228.2714844,687.2558594,-80.74951172,-47.97363281,-0.732421875,0,264.6936035,0.4821777344,-0.01220703125,1.031494141
3.122,-103.7597656,223.9990234,679.9316406,-81.29882813,-47.05810547,-2.9296875,0,264.6386719,0.4211425781,0.048828125,1.168823242
3.124,-93.99414063,224.609375,677.4902344,-81.84814453,-46.50878906,-5.126953125,0,264.6276855,0.1983642578,0,1.181030273
3.126,-87.890625,223.3886719,682.3730469,-82.76367188,-46.32568359,-7.141113281,0,264.6386719,-0.0244140625,-0.1007080078,1.07421875
3.128,-80.56640625,216.0644531,684.8144531,-83.67919922,-46.69189453,-7.873535156,0,264.6276855,-0.1556396484,-0.06103515625,1.016235352
3.13,-74.46289063,209.3505859,686.0351563,-84.59472656,-47.24121094,-7.873535156,0,264.6276855,-0.2532958984,-0.006103515625,1.022338867
3.132,-68.359375,206.2988281,687.2558594,-84.77783203,-47.97363281,-7.32421875,0,264.6386719,-0.2807617188,0.02136230469,1.034545898
3.134,-62.25585938,215.4541016,690.9179688,-84.9609375,-48.88916016,-6.774902344,0,264.6276855,-0.3234863281,-0.03356933594,1.034545898
3.136,-62.25585938,225.8300781,690.9179688,-83.49609375,-49.8046875,-6.591796875,0,264.6496582,-0.3509521484,-0.1342773438,0.9368896484
3.138,-63.4765625,225.8300781,683.59375,-81.11572266,-51.08642578,-5.310058594,0,264.7265625,-0.3112792969,-0.05493164063,0.8331298828
3.14,-62.25585938,217.2851563,675.0488281,-79.65087891,-52.18505859,-3.845214844,0,264.8144531,-0.1586914063,0.1586914063,0.8758544922
3.142,-67.13867188,217.2851563,675.0488281,-80.20019531,-53.10058594,-2.746582031,0,264.8913574,-0.009155273438,0.2380371094,1.049804688
3.144,-86.66992188,220.9472656,679.9316406,-81.48193359,-54.01611328,-2.9296875,0,264.9023438,-0.006103515625,0.1495361328,1.19934082
3.146,-119.6289063,228.8818359,687.2558594,-82.94677734,-54.93164063,-4.211425781,0,264.9023438,0.03967285156,-0.048828125,1.113891602
3.148,-146.484375,225.2197266,695.8007813,-83.31298828,-55.84716797,-4.39453125,0,264.9682617,0.2410888672,-0.1617431641,0.8880615234
3.15,-166.015625,210.5712891,704.3457031,-83.49609375,-56.39648438,-4.211425781,0,264.9902344,0.4821777344,-0.06408691406,0.7263183594
3.152,-185.546875,203.2470703,706.7871094,-83.31298828,-56.57958984,-4.39453125,0,264.9902344,0.5340576172,0.003051757813,0.7537841797
3.154,-196.5332031,205.6884766,705.5664063,-83.31298828,-56.57958984,-4.211425781,0,264.9462891,0.3997802734,0.003051757813,0.9704589844
3.156,-192.8710938,216.6748047,704.3457031,-82.94677734,-56.57958984,-3.662109375,0,264.8913574,0.2777099609,-0.08544921875,1.080322266
3.158,-183.1054688,230.1025391,704.3457031,-82.03125,-56.39648438,-3.112792969,0,264.8913574,0.2624511719,-0.1220703125,1.025390625
3.16,-175.78125,241.0888672,700.6835938,-80.20019531,-56.39648438,-3.112792969,0,264.8254395,0.3479003906,-0.1861572266,0.87890625
3.162,-168.4570313,241.6992188,693.359375,-79.28466797,-56.21337891,-3.112792969,0,264.7485352,0.4669189453,-0.1251220703,0.8605957031
3.164,-152.5878906,235.5957031,690.9179688,-78.73535156,-56.39648438,-2.563476563,0,264.7155762,0.5096435547,-0.01220703125,1.013183594
3.166,-129.3945313,236.8164063,690.9179688,-79.46777344,-56.76269531,-2.380371094,0,264.6496582,0.4058837891,-0.03967285156,1.150512695
3.168,-115.9667969,238.6474609,690.9179688,-80.38330078,-57.12890625,-2.9296875,0,264.6276855,0.1678466797,-0.1739501953,1.141357422
3.17,-108.6425781,231.9335938,690.9179688,-81.48193359,-57.67822266,-3.662109375,0,264.6386719,-0.04272460938,-0.2014160156,1.019287109
3.172,-101.3183594,217.2851563,692.1386719,-82.76367188,-58.22753906,-3.845214844,0,264.6386719,-0.1037597656,-0.09155273438,0.9216308594
3.174,-96.43554688,203.2470703,695.8007813,-84.41162109,-59.14306641,-4.39453125,0,264.6386719,-0.08850097656,0.06408691406,0.9948730469
3.176,-93.99414063,204.4677734,698.2421875,-85.69335938,-59.87548828,-5.493164063,0,264.6276855,-0.2075195313,0.03967285156,1.150512695
3.178,-95.21484375,212.4023438,697.0214844,-85.87646484,-60.60791016,-7.32421875,0,264.6826172,-0.4119873047,-0.06713867188,1.150512695
3.18,-95.21484375,209.3505859,689.6972656,-83.86230469,-60.79101563,-8.7890625,0,264.7375488,-0.5065917969,-0.006103515625,0.9887695313
3.182,-100.0976563,205.078125,683.59375,-82.21435547,-61.15722656,-9.704589844,0,264.8144531,-0.4150390625,0.1403808594,0.9002685547
3.184,-114.7460938,208.1298828,681.1523438,-82.21435547,-61.15722656,-10.07080078,0,264.8913574,-0.2197265625,0.2044677734,1.019287109
3.186,-137.9394531,221.5576172,683.59375,-82.76367188,-60.79101563,-10.25390625,0,264.9572754,-0.04272460938,0.1129150391,1.232910156
3.188,-153.8085938,234.375,683.59375,-82.94677734,-60.05859375,-9.521484375,0,264.9902344,0.0732421875,-0.04272460938,1.254272461
3.19,-162.3535156,236.2060547,684.8144531,-82.21435547,-59.50927734,-6.958007813,0,264.979248,0.1861572266,-0.1373291016,1.055908203
3.192,-172.1191406,228.8818359,688.4765625,-81.48193359,-58.41064453,-4.39453125,0,264.979248,0.29296875,-0.09460449219,0.8422851563
3.194,-183.1054688,228.2714844,695.8007813,-81.84814453,-56.94580078,-2.197265625,0,264.979248,0.3875732422,-0.1281738281,0.8178710938
3.196,-184.3261719,220.9472656,698.2421875,-82.21435547,-55.29785156,0.5493164063,0,264.9902344,0.5401611328,-0.09155273438,0.9124755859
3.198,-172.1191406,215.4541016,698.2421875,-82.03125,-53.46679688,2.563476563,0,264.9572754,0.6134033203,0.0244140625,0.8941650391
3.2,-157.4707031,221.5576172,692.1386719,-81.11572266,-51.63574219,3.112792969,0,264.8913574,0.5889892578,-0.006103515625,0.7843017578
3.202,-146.484375,230.1025391,684.8144531,-80.74951172,-49.8046875,2.197265625,0,264.8254395,0.5157470703,-0.09460449219,0.7476806641
3.204,-133.0566406,230.1025391,677.4902344,-80.74951172,-48.33984375,0.5493164063,0,264.7595215,0.4760742188,-0.07019042969,0.8605957031
3.206,-118.4082031,224.609375,668.9453125,-80.93261719,-47.05810547,-1.281738281,0,264.7155762,0.4577636719,0.006103515625,1.037597656
3.208,-101.3183594,221.5576172,664.0625,-81.29882813,-46.32568359,-3.479003906,0,264.6606445,0.3662109375,0.06408691406,1.153564453
3.21,-89.11132813,223.3886719,662.8417969,-81.84814453,-46.14257813,-5.676269531,0,264.6276855,0.1678466797,-0.01831054688,1.141357422
3.212,-83.0078125,222.1679688,664.0625,-82.39746094,-46.14257813,-7.507324219,0,264.6386719,-0.06103515625,-0.06408691406,1.04675293
3.214,-78.125,217.8955078,666.5039063,-83.49609375,-46.50878906,-8.422851563,0,264.6276855,-0.2288818359,-0.07629394531,1.010131836
3.216,-73.2421875,209.9609375,666.5039063,-84.04541016,-47.05810547,-8.422851563,0,264.6386719,-0.2624511719,-0.01831054688,1.043701172
3.218,-67.13867188,207.5195313,666.5039063,-84.04541016,-48.15673828,-7.507324219,0,264.6276855,-0.2563476563,0.04272460938,1.071166992
3.22,-63.4765625,218.5058594,670.1660156,-83.86230469,-49.07226563,-6.958007813,0,264.6496582,-0.3112792969,-0.08239746094,1.04675293
3.222,-64.69726563,225.8300781,668.9453125,-82.03125,-50.35400391,-6.591796875,0,264.7155762,-0.3601074219,-0.1495361328,0.9429931641
3.224,-64.69726563,221.5576172,660.4003906,-79.83398438,-51.81884766,-5.310058594,0,264.7814941,-0.29296875,-0.009155273438,0.8758544922
3.226,-64.69726563,213.6230469,653.0761719,-78.73535156,-52.91748047,-3.479003906,0,264.8803711,-0.1342773438,0.2014160156,0.927734375
3.228,-72.02148438,212.4023438,655.5175781,-79.46777344,-53.83300781,-2.563476563,0,264.8913574,-0.03356933594,0.2502441406,1.107788086
3.23,-97.65625,217.8955078,661.6210938,-81.11572266,-54.74853516,-3.295898438,0,264.9243164,0.01220703125,0.1342773438,1.217651367
3.232,-130.6152344,227.6611328,667.7246094,-82.21435547,-55.6640625,-4.577636719,0,264.9902344,0.0732421875,-0.1190185547,1.113891602
3.234,-156.25,218.5058594,677.4902344,-82.21435547,-56.39648438,-4.760742188,0,264.979248,0.2868652344,-0.1556396484,0.8178710938
3.236,-175.78125,205.078125,683.59375,-81.84814453,-56.76269531,-4.760742188,0,264.979248,0.5493164063,-0.03356933594,0.6805419922
3.238,-195.3125,200.8056641,683.59375,-81.48193359,-56.94580078,-4.943847656,0,264.979248,0.5645751953,0.01831054688,0.7904052734
3.24,-205.078125,207.5195313,682.3730469,-81.48193359,-56.76269531,-4.577636719,0,264.9902344,0.3936767578,-0.006103515625,1.016235352
3.242,-198.9746094,216.0644531,681.1523438,-80.93261719,-56.57958984,-3.845214844,0,264.9353027,0.2807617188,-0.04577636719,1.065063477
3.244,-186.7675781,228.2714844,681.1523438,-79.83398438,-56.21337891,-3.295898438,0,264.8913574,0.2807617188,-0.1037597656,0.9613037109
3.246,-177.0019531,243.5302734,678.7109375,-78.73535156,-56.21337891,-3.112792969,0,264.8364258,0.3875732422,-0.2532958984,0.8453369141
3.248,-166.015625,238.0371094,675.0488281,-77.63671875,-56.03027344,-2.9296875,0,264.7485352,0.48828125,-0.1586914063,0.8605957031
3.25,-145.2636719,227.6611328,671.3867188,-76.90429688,-56.03027344,-2.197265625,0,264.7265625,0.5065917969,0.01831054688,0.9521484375
3.252,-122.0703125,228.8818359,670.1660156,-77.45361328,-56.39648438,-2.380371094,0,264.6826172,0.3509521484,0,1.095581055
3.254,-108.6425781,231.9335938,671.3867188,-78.73535156,-56.94580078,-2.9296875,0,264.6276855,0.09155273438,-0.146484375,1.110839844
3.256,-100.0976563,225.8300781,670.1660156,-80.20019531,-57.49511719,-3.662109375,0,264.6386719,-0.08239746094,-0.1861572266,1.031494141
3.258,-92.7734375,209.9609375,671.3867188,-81.48193359,-58.04443359,-4.211425781,0,264.6276855,-0.1007080078,-0.05187988281,0.9429931641
3.26,-91.55273438,198.3642578,676.2695313,-83.12988281,-59.14306641,-5.310058594,0,264.6386719,-0.1403808594,0.07629394531,0.9918212891
3.262,-96.43554688,202.0263672,679.9316406,-84.04541016,-59.69238281,-7.32421875,0,264.7045898,-0.2746582031,0.003051757813,1.141357422
3.264,-97.65625,202.6367188,677.4902344,-83.49609375,-60.24169922,-8.7890625,0,264.7265625,-0.4425048828,-0.03662109375,1.159667969
3.266,-98.87695313,198.3642578,668.9453125,-81.48193359,-60.79101563,-9.887695313,0,264.7814941,-0.4791259766,0.0732421875,1.019287109
3.268,-104.9804688,196.5332031,666.5039063,-80.20019531,-60.97412109,-10.25390625,0,264.8803711,-0.3753662109,0.2105712891,0.9399414063
3.27,-122.0703125,205.078125,668.9453125,-80.38330078,-60.79101563,-10.62011719,0,264.9682617,-0.2288818359,0.1983642578,1.062011719
3.272,-144.0429688,222.1679688,671.3867188,-81.11572266,-60.05859375,-10.43701172,0,264.9902344,-0.05798339844,0,1.248168945
3.274,-158.6914063,230.1025391,671.3867188,-80.93261719,-59.32617188,-8.7890625,0,264.979248,0.1281738281,-0.1373291016,1.223754883
3.276,-168.4570313,226.4404297,675.0488281,-79.83398438,-58.59375,-6.042480469,0,264.979248,0.3112792969,-0.1525878906,1.00402832
3.278,-178.2226563,222.1679688,683.59375,-79.1015625,-57.31201172,-3.295898438,0,264.979248,0.4333496094,-0.1190185547,0.8239746094
3.28,-183.1054688,221.5576172,689.6972656,-79.1015625,-55.29785156,-0.5493164063,0,264.979248,0.4821777344,-0.1586914063,0.7904052734
3.282,-178.2226563,214.84375,689.6972656,-79.1015625,-53.64990234,1.831054688,0,264.9902344,0.5584716797,-0.06713867188,0.8361816406
3.284,-166.015625,211.7919922,689.6972656,-78.91845703,-51.63574219,3.295898438,0,264.979248,0.6225585938,0.003051757813,0.8148193359
3.286,-152.5878906,216.6748047,686.0351563,-78.55224609,-49.8046875,2.9296875,0,264.9133301,0.5920410156,-0.009155273438,0.7568359375
3.288,-140.3808594,221.5576172,678.7109375,-78.36914063,-48.15673828,1.46484375,0,264.8364258,0.5432128906,-0.048828125,0.8026123047
3.29,-124.5117188,220.9472656,668.9453125,-78.55224609,-46.875,0,0,264.7595215,0.5401611328,-0.05798339844,0.9338378906
3.292,-107.421875,214.2333984,662.8417969,-79.1015625,-45.77636719,-2.197265625,0,264.7265625,0.4364013672,0.03051757813,1.10168457
3.294,-90.33203125,212.4023438,659.1796875,-79.46777344,-45.22705078,-4.760742188,0,264.6936035,0.2471923828,0.03662109375,1.156616211
3.296,-79.34570313,213.0126953,660.4003906,-80.20019531,-45.22705078,-6.958007813,0,264.6276855,0.03662109375,-0.03967285156,1.147460938
3.298,-73.2421875,209.9609375,664.0625,-80.93261719,-45.59326172,-8.422851563,0,264.6276855,-0.1434326172,-0.06713867188,1.077270508
3.3,-69.58007813,206.2988281,670.1660156,-81.66503906,-46.32568359,-8.972167969,0,264.6386719,-0.2502441406,-0.048828125,1.028442383
3.302,-64.69726563,200.8056641,672.6074219,-81.48193359,-47.05810547,-8.605957031,0,264.6276855,-0.2807617188,0.01220703125,1.025390625
3.304,-59.81445313,202.0263672,673.828125,-81.29882813,-48.33984375,-7.873535156,0,264.6496582,-0.3112792969,0.03051757813,1.019287109
3.306,-62.25585938,213.6230469,677.4902344,-80.56640625,-49.62158203,-7.690429688,0,264.7155762,-0.4058837891,-0.1068115234,0.9857177734
3.308,-64.69726563,218.5058594,676.2695313,-78.73535156,-50.90332031,-6.591796875,0,264.7595215,-0.3784179688,-0.1159667969,0.8819580078
3.31,-63.4765625,211.1816406,668.9453125,-76.72119141,-52.18505859,-4.760742188,0,264.8583984,-0.2166748047,0.048828125,0.8422851563
3.312,-70.80078125,203.8574219,664.0625,-76.171875,-53.46679688,-3.295898438,0,264.9353027,-0.03662109375,0.2227783203,0.9338378906
3.314,-89.11132813,205.6884766,667.7246094,-77.63671875,-54.56542969,-3.112792969,0,264.9902344,0.01831054688,0.2197265625,1.135253906
3.316,-115.9667969,216.6748047,675.0488281,-79.46777344,-55.48095703,-3.845214844,0,264.979248,0.07019042969,-0.01525878906,1.223754883
3.318,-141.6015625,217.2851563,681.1523438,-80.01708984,-56.39648438,-4.211425781,0,264.979248,0.2349853516,-0.1983642578,1.065063477
3.32,-159.9121094,202.0263672,689.6972656,-79.65087891,-56.94580078,-3.845214844,0,264.979248,0.4486083984,-0.1251220703,0.78125
3.322,-179.4433594,193.4814453,695.8007813,-79.28466797,-57.12890625,-4.028320313,0,264.979248,0.5462646484,-0.02746582031,0.7171630859
3.324,-197.7539063,191.0400391,695.8007813,-79.28466797,-56.94580078,-4.760742188,0,264.979248,0.4547119141,0.04272460938,0.9216308594
3.326,-200.1953125,200.8056641,693.359375,-79.1015625,-56.76269531,-4.577636719,0,264.9902344,0.3387451172,-0.03662109375,1.10168457
3.328,-187.9882813,210.5712891,692.1386719,-78.18603516,-56.57958984,-3.845214844,0,264.9572754,0.3173828125,-0.06713867188,1.095581055
3.33,-175.78125,225.2197266,690.9179688,-76.90429688,-56.21337891,-3.845214844,0,264.8913574,0.3448486328,-0.1556396484,0.9521484375
3.332,-170.8984375,231.3232422,684.8144531,-75.80566406,-55.84716797,-4.39453125,0,264.8254395,0.3997802734,-0.2105712891,0.8941650391
3.334,-157.4707031,225.8300781,678.7109375,-75.25634766,-55.6640625,-3.845214844,0,264.7595215,0.4364013672,-0.1068115234,0.9765625
3.336,-134.2773438,217.8955078,677.4902344,-75.25634766,-55.84716797,-3.112792969,0,264.7155762,0.439453125,0.003051757813,1.113891602
3.338,-115.9667969,217.8955078,681.1523438,-76.171875,-56.21337891,-3.295898438,0,264.7265625,0.2899169922,-0.04272460938,1.165771484
3.34,-107.421875,219.1162109,682.3730469,-77.08740234,-56.76269531,-3.662109375,0,264.7155762,0.04577636719,-0.2136230469,1.055908203
3.342,-101.3183594,211.1816406,683.59375,-78.18603516,-57.31201172,-3.845214844,0,264.7155762,-0.07019042969,-0.1922607422,0.9002685547
3.344,-93.99414063,196.5332031,684.8144531,-79.28466797,-58.04443359,-4.39453125,0,264.7265625,-0.09765625,-0.02136230469,0.8728027344
3.346,-91.55273438,192.2607422,686.0351563,-80.38330078,-58.77685547,-5.493164063,0,264.7155762,-0.1678466797,0.05493164063,1.019287109
3.348,-92.7734375,197.7539063,686.0351563,-80.93261719,-59.32617188,-6.958007813,0,264.7155762,-0.3021240234,-0.0244140625,1.150512695
3.35,-93.99414063,197.1435547,681.1523438,-79.65087891,-59.69238281,-8.605957031,0,264.7705078,-0.4211425781,-0.006103515625,1.07421875
3.352,-93.99414063,192.8710938,675.0488281,-77.81982422,-59.87548828,-9.521484375,0,264.8474121,-0.4333496094,0.1312255859,0.9063720703
3.354,-104.9804688,193.4814453,672.6074219,-77.45361328,-59.69238281,-10.43701172,0,264.9462891,-0.3295898438,0.2227783203,0.8850097656
3.356,-125.7324219,205.6884766,672.6074219,-78.00292969,-59.32617188,-10.98632813,0,264.979248,-0.1586914063,0.08544921875,1.10168457
3.358,-145.2636719,216.0644531,671.3867188,-78.55224609,-58.77685547,-10.62011719,0,265.012207,0.03356933594,-0.07629394531,1.257324219
